AuditID,SchemaName,TableName,RecordID,ActionType,OldValues,NewValues,ChangedBy,ChangedAt
360,"Franchise","RevenueShareSettlement","180","SETTLEMENT",,"102869792.5000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.6784692"
361,"Franchise","RevenueShareSettlement","181","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.6829749"
362,"Franchise","RevenueShareSettlement","181","SETTLEMENT",,"74445957.7000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.6829749"
363,"Franchise","RevenueShareSettlement","182","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7000643"
364,"Franchise","RevenueShareSettlement","182","SETTLEMENT",,"237909224.6500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7005821"
365,"Franchise","RevenueShareSettlement","183","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7182036"
366,"Franchise","RevenueShareSettlement","183","SETTLEMENT",,"246904906.7000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7192093"
367,"Franchise","RevenueShareSettlement","184","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7232100"
368,"Franchise","RevenueShareSettlement","184","SETTLEMENT",,"54104878.2500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7242081"
369,"Franchise","RevenueShareSettlement","185","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7293605"
370,"Franchise","RevenueShareSettlement","185","SETTLEMENT",,"52906370.3500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7293605"
371,"Franchise","RevenueShareSettlement","186","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7338280"
372,"Franchise","RevenueShareSettlement","186","SETTLEMENT",,"47653173.0000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7348330"
373,"Franchise","RevenueShareSettlement","187","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7398498"
374,"Franchise","RevenueShareSettlement","187","SETTLEMENT",,"59903829.0500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7398498"
375,"Franchise","RevenueShareSettlement","188","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7450585"
376,"Franchise","RevenueShareSettlement","188","SETTLEMENT",,"96913659.2500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7450585"
377,"Franchise","RevenueShareSettlement","189","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7511832"
378,"Franchise","RevenueShareSettlement","189","SETTLEMENT",,"64767563.7000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7511832"
379,"Franchise","RevenueShareSettlement","190","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7582867"
380,"Franchise","RevenueShareSettlement","190","SETTLEMENT",,"101976324.5000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7582867"
381,"Franchise","RevenueShareSettlement","191","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7643100"
382,"Franchise","RevenueShareSettlement","191","SETTLEMENT",,"63600910.3000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7643100"
383,"Franchise","RevenueShareSettlement","192","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7698348"
384,"Franchise","RevenueShareSettlement","192","SETTLEMENT",,"82699102.2500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7698348"
385,"Franchise","RevenueShareSettlement","193","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7773870"
386,"Franchise","RevenueShareSettlement","193","SETTLEMENT",,"86422727.3000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7773870"
387,"Franchise","RevenueShareSettlement","194","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7875136"
388,"Franchise","RevenueShareSettlement","194","SETTLEMENT",,"84968082.0000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7885361"
389,"Franchise","RevenueShareSettlement","195","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.7993639"
390,"Franchise","RevenueShareSettlement","195","SETTLEMENT",,"114299072.5000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.8003626"
391,"Franchise","RevenueShareSettlement","196","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.8075133"
392,"Franchise","RevenueShareSettlement","196","SETTLEMENT",,"74276296.3000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.8075133"
393,"Franchise","RevenueShareSettlement","197","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.8555778"
394,"Franchise","RevenueShareSettlement","197","SETTLEMENT",,"238694315.2500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.8570428"
395,"Franchise","RevenueShareSettlement","198","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.9239883"
396,"Franchise","RevenueShareSettlement","198","SETTLEMENT",,"248450496.4500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.9250883"
397,"Franchise","RevenueShareSettlement","199","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.9423745"
398,"Franchise","RevenueShareSettlement","199","SETTLEMENT",,"54738466.0500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.9423745"
399,"Franchise","RevenueShareSettlement","200","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.9503289"
400,"Franchise","RevenueShareSettlement","200","SETTLEMENT",,"52975408.3000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.9503289"
401,"Franchise","RevenueShareSettlement","201","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.9573291"
402,"Franchise","RevenueShareSettlement","201","SETTLEMENT",,"47823000.0000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.9573291"
403,"Franchise","RevenueShareSettlement","202","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.9631895"
404,"Franchise","RevenueShareSettlement","202","SETTLEMENT",,"60375931.0000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.9637819"
405,"Franchise","RevenueShareSettlement","203","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.9801170"
406,"Franchise","RevenueShareSettlement","203","SETTLEMENT",,"96868025.7500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.9811559"
407,"Franchise","RevenueShareSettlement","204","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.9888341"
408,"Franchise","RevenueShareSettlement","204","SETTLEMENT",,"64977211.6000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.9898475"
409,"Franchise","RevenueShareSettlement","205","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.9963811"
410,"Franchise","RevenueShareSettlement","205","SETTLEMENT",,"102300674.5000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:57.9963811"
411,"Franchise","RevenueShareSettlement","206","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0032447"
412,"Franchise","RevenueShareSettlement","206","SETTLEMENT",,"64056567.6000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0032447"
413,"Franchise","RevenueShareSettlement","207","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0094253"
414,"Franchise","RevenueShareSettlement","207","SETTLEMENT",,"83005040.5000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0094253"
415,"Franchise","RevenueShareSettlement","208","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0141052"
416,"Franchise","RevenueShareSettlement","208","SETTLEMENT",,"86356637.5000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0151313"
417,"Franchise","RevenueShareSettlement","209","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0202565"
418,"Franchise","RevenueShareSettlement","209","SETTLEMENT",,"85063840.5000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0202565"
419,"Franchise","RevenueShareSettlement","210","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0285303"
420,"Franchise","RevenueShareSettlement","210","SETTLEMENT",,"114815222.5000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0285303"
421,"Franchise","RevenueShareSettlement","211","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0350782"
422,"Franchise","RevenueShareSettlement","211","SETTLEMENT",,"73913905.8000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0350782"
423,"Franchise","RevenueShareSettlement","212","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0543684"
424,"Franchise","RevenueShareSettlement","212","SETTLEMENT",,"239696148.3500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0543684"
425,"Franchise","RevenueShareSettlement","213","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0707538"
426,"Franchise","RevenueShareSettlement","213","SETTLEMENT",,"248993450.5000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0718140"
427,"Franchise","RevenueShareSettlement","214","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0754518"
428,"Franchise","RevenueShareSettlement","214","SETTLEMENT",,"54386442.0500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0754518"
429,"Franchise","RevenueShareSettlement","215","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0809825"
430,"Franchise","RevenueShareSettlement","215","SETTLEMENT",,"53192986.5000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0809825"
431,"Franchise","RevenueShareSettlement","216","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0840950"
432,"Franchise","RevenueShareSettlement","216","SETTLEMENT",,"48100230.5500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0840950"
433,"Franchise","RevenueShareSettlement","217","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0887934"
434,"Franchise","RevenueShareSettlement","217","SETTLEMENT",,"60261029.3000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0887934"
435,"Franchise","RevenueShareSettlement","218","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0943827"
436,"Franchise","RevenueShareSettlement","218","SETTLEMENT",,"96953265.0000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.0943827"
437,"Franchise","RevenueShareSettlement","219","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1008701"
438,"Franchise","RevenueShareSettlement","219","SETTLEMENT",,"65766240.6000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1008701"
439,"Franchise","RevenueShareSettlement","220","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1053171"
440,"Franchise","RevenueShareSettlement","220","SETTLEMENT",,"102030715.2500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1063185"
441,"Franchise","RevenueShareSettlement","221","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1128615"
442,"Franchise","RevenueShareSettlement","221","SETTLEMENT",,"64392744.0000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1128615"
443,"Franchise","RevenueShareSettlement","222","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1194595"
444,"Franchise","RevenueShareSettlement","222","SETTLEMENT",,"82822272.0000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1194595"
445,"Franchise","RevenueShareSettlement","223","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1277252"
446,"Franchise","RevenueShareSettlement","223","SETTLEMENT",,"86290866.5000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1277252"
447,"Franchise","RevenueShareSettlement","224","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1323231"
448,"Franchise","RevenueShareSettlement","224","SETTLEMENT",,"85020652.7500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1323231"
449,"Franchise","RevenueShareSettlement","225","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1409529"
450,"Franchise","RevenueShareSettlement","225","SETTLEMENT",,"113884005.0000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1419526"
451,"Franchise","RevenueShareSettlement","226","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1478389"
452,"Franchise","RevenueShareSettlement","226","SETTLEMENT",,"74546999.0000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1478389"
453,"Franchise","RevenueShareSettlement","227","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1669916"
454,"Franchise","RevenueShareSettlement","227","SETTLEMENT",,"239805424.6500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1669916"
455,"Franchise","RevenueShareSettlement","228","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1825745"
456,"Franchise","RevenueShareSettlement","228","SETTLEMENT",,"248273713.0500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1825745"
457,"Franchise","RevenueShareSettlement","229","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1865790"
458,"Franchise","RevenueShareSettlement","229","SETTLEMENT",,"54770067.4500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1865790"
459,"Franchise","RevenueShareSettlement","230","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1915773"
460,"Franchise","RevenueShareSettlement","230","SETTLEMENT",,"52993117.3000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1925789"
461,"Franchise","RevenueShareSettlement","231","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1962035"
462,"Franchise","RevenueShareSettlement","231","SETTLEMENT",,"47954683.5500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.1962035"
463,"Franchise","RevenueShareSettlement","232","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2012007"
464,"Franchise","RevenueShareSettlement","232","SETTLEMENT",,"59886365.3500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2012007"
465,"Franchise","RevenueShareSettlement","233","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2082962"
466,"Franchise","RevenueShareSettlement","233","SETTLEMENT",,"97670511.0000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2082962"
467,"Franchise","RevenueShareSettlement","234","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2123017"
468,"Franchise","RevenueShareSettlement","234","SETTLEMENT",,"65319472.0000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2132999"
469,"Franchise","RevenueShareSettlement","235","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2182993"
470,"Franchise","RevenueShareSettlement","235","SETTLEMENT",,"102715341.5000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2193420"
471,"Franchise","RevenueShareSettlement","236","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2248630"
472,"Franchise","RevenueShareSettlement","236","SETTLEMENT",,"64207856.0000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2248630"
473,"Franchise","RevenueShareSettlement","237","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2312904"
474,"Franchise","RevenueShareSettlement","237","SETTLEMENT",,"82398465.5000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2312904"
475,"Franchise","RevenueShareSettlement","238","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2370204"
476,"Franchise","RevenueShareSettlement","238","SETTLEMENT",,"86272289.3000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2380183"
477,"Franchise","RevenueShareSettlement","239","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2423614"
478,"Franchise","RevenueShareSettlement","239","SETTLEMENT",,"84237967.5000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2423614"
479,"Franchise","RevenueShareSettlement","240","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2499820"
480,"Franchise","RevenueShareSettlement","240","SETTLEMENT",,"114549072.5000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2499820"
481,"Franchise","RevenueShareSettlement","241","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2550461"
482,"Franchise","RevenueShareSettlement","241","SETTLEMENT",,"74117812.2500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2550461"
483,"Franchise","RevenueShareSettlement","242","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2707363"
484,"Franchise","RevenueShareSettlement","242","SETTLEMENT",,"239017107.8000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2707363"
485,"Franchise","RevenueShareSettlement","243","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2877205"
486,"Franchise","RevenueShareSettlement","243","SETTLEMENT",,"247925549.4000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2887330"
487,"Franchise","RevenueShareSettlement","244","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2927384"
488,"Franchise","RevenueShareSettlement","244","SETTLEMENT",,"54394993.3000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2927384"
489,"Franchise","RevenueShareSettlement","245","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2977535"
490,"Franchise","RevenueShareSettlement","245","SETTLEMENT",,"53476567.1000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.2977535"
491,"Franchise","RevenueShareSettlement","246","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3007448"
492,"Franchise","RevenueShareSettlement","246","SETTLEMENT",,"47895696.4500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3007448"
493,"Franchise","RevenueShareSettlement","247","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3059768"
494,"Franchise","RevenueShareSettlement","247","SETTLEMENT",,"60254394.0500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3064917"
495,"Franchise","RevenueShareSettlement","248","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3105153"
496,"Franchise","RevenueShareSettlement","248","SETTLEMENT",,"97394613.5000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3105153"
497,"Franchise","RevenueShareSettlement","249","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3150348"
498,"Franchise","RevenueShareSettlement","249","SETTLEMENT",,"65007786.0000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3150348"
499,"Franchise","RevenueShareSettlement","250","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3210994"
500,"Franchise","RevenueShareSettlement","250","SETTLEMENT",,"102207277.5000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3210994"
501,"Franchise","RevenueShareSettlement","251","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3262076"
502,"Franchise","RevenueShareSettlement","251","SETTLEMENT",,"63903228.6000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3262076"
503,"Franchise","RevenueShareSettlement","252","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3297965"
504,"Franchise","RevenueShareSettlement","252","SETTLEMENT",,"82621352.7500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3307945"
505,"Franchise","RevenueShareSettlement","253","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3374316"
506,"Franchise","RevenueShareSettlement","253","SETTLEMENT",,"86604817.3000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3374316"
507,"Franchise","RevenueShareSettlement","254","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3423289"
508,"Franchise","RevenueShareSettlement","254","SETTLEMENT",,"84900522.7500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3423289"
509,"Franchise","RevenueShareSettlement","255","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3522394"
510,"Franchise","RevenueShareSettlement","255","SETTLEMENT",,"114736252.5000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3522394"
511,"Franchise","RevenueShareSettlement","256","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3572114"
512,"Franchise","RevenueShareSettlement","256","SETTLEMENT",,"74350621.8000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3572114"
513,"Franchise","RevenueShareSettlement","257","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3720178"
514,"Franchise","RevenueShareSettlement","257","SETTLEMENT",,"239163692.0500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3720178"
515,"Franchise","RevenueShareSettlement","258","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3861043"
516,"Franchise","RevenueShareSettlement","258","SETTLEMENT",,"248234528.9000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3861043"
517,"Franchise","RevenueShareSettlement","259","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3901065"
518,"Franchise","RevenueShareSettlement","259","SETTLEMENT",,"54836041.3000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3901065"
519,"Franchise","RevenueShareSettlement","260","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3945876"
520,"Franchise","RevenueShareSettlement","260","SETTLEMENT",,"52635723.5500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3945876"
521,"Franchise","RevenueShareSettlement","261","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3979732"
522,"Franchise","RevenueShareSettlement","261","SETTLEMENT",,"47862845.3000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.3989746"
523,"Franchise","RevenueShareSettlement","262","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.4029719"
524,"Franchise","RevenueShareSettlement","262","SETTLEMENT",,"60269613.2000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.4029719"
525,"Franchise","RevenueShareSettlement","263","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.4080601"
526,"Franchise","RevenueShareSettlement","263","SETTLEMENT",,"96993755.0000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.4080601"
527,"Franchise","RevenueShareSettlement","264","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.4130710"
528,"Franchise","RevenueShareSettlement","264","SETTLEMENT",,"64937113.1000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.4135803"
529,"Franchise","RevenueShareSettlement","265","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.4188982"
530,"Franchise","RevenueShareSettlement","265","SETTLEMENT",,"101886896.5000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.4188982"
531,"Franchise","RevenueShareSettlement","266","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.4233539"
532,"Franchise","RevenueShareSettlement","266","SETTLEMENT",,"64147759.8000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.4233539"
533,"Franchise","RevenueShareSettlement","267","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.4273536"
534,"Franchise","RevenueShareSettlement","267","SETTLEMENT",,"83170806.7500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.4273536"
535,"Franchise","RevenueShareSettlement","268","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.4330216"
536,"Franchise","RevenueShareSettlement","268","SETTLEMENT",,"86834467.5000","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.4330216"
537,"Franchise","RevenueShareSettlement","269","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.4360508"
538,"Franchise","RevenueShareSettlement","269","SETTLEMENT",,"85035416.7500","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.4370528"
539,"Franchise","RevenueShareSettlement","270","INSERT",,"Approved","MicrosoftAccount\hocvienbimat@gmail.com","2026-06-01T22:28:58.4425155"
