TicketID,TicketCode,StationID,PointID,ErrorID,CreatedBy,AssignedTo,Priority,TicketStatus,Title,Description,OpenedAt,ClosedAt
854,"MT-00854",16,15,854,9,9,"High","Closed","Xu ly su co ERR-00854","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-02-25T22:27:39.3645313","2026-02-27T16:27:39.3645313"
855,"MT-00855",16,16,855,9,9,"Medium","InProgress","Xu ly su co ERR-00855","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-03-08T22:27:39.3645313",
856,"MT-00856",18,17,856,9,9,"Low","Closed","Xu ly su co ERR-00856","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-03-19T22:27:39.3645313","2026-03-21T18:27:39.3645313"
857,"MT-00857",18,18,857,9,9,"Low","Closed","Xu ly su co ERR-00857","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-03-30T22:27:39.3645313","2026-04-01T19:27:39.3645313"
858,"MT-00858",21,19,858,9,9,"Medium","Closed","Xu ly su co ERR-00858","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-04-10T22:27:39.3645313","2026-04-12T20:27:39.3645313"
859,"MT-00859",21,20,859,9,9,"Low","Closed","Xu ly su co ERR-00859","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-04-21T22:27:39.3645313","2026-04-23T21:27:39.3645313"
860,"MT-00860",23,21,860,9,9,"Low","Closed","Xu ly su co ERR-00860","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-05-02T22:27:39.3645313","2026-05-04T22:27:39.3645313"
861,"MT-00861",23,22,861,9,9,"High","Closed","Xu ly su co ERR-00861","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-05-13T22:27:39.3645313","2026-05-15T23:27:39.3645313"
862,"MT-00862",24,23,862,9,9,"Low","Closed","Xu ly su co ERR-00862","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-05-24T22:27:39.3645313","2026-05-27T00:27:39.3645313"
863,"MT-00863",24,24,863,9,9,"Low","Closed","Xu ly su co ERR-00863","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-06-04T22:27:39.3645313","2024-06-07T01:27:39.3645313"
864,"MT-00864",26,25,864,9,9,"Medium","InProgress","Xu ly su co ERR-00864","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-06-15T22:27:39.3645313",
865,"MT-00865",26,26,865,9,9,"Low","Closed","Xu ly su co ERR-00865","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-06-26T22:27:39.3645313","2024-06-27T03:27:39.3645313"
866,"MT-00866",30,27,866,9,9,"Low","Closed","Xu ly su co ERR-00866","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-07-07T22:27:39.3645313","2024-07-08T04:27:39.3645313"
867,"MT-00867",30,28,867,9,9,"Critical","Closed","Xu ly su co ERR-00867","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-07-18T22:27:39.3645313","2024-07-19T05:27:39.3645313"
868,"MT-00868",32,29,868,9,9,"High","Closed","Xu ly su co ERR-00868","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-07-29T22:27:39.3645313","2024-07-30T06:27:39.3645313"
869,"MT-00869",32,30,869,9,9,"Low","Closed","Xu ly su co ERR-00869","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-08-09T22:27:39.3645313","2024-08-10T07:27:39.3645313"
870,"MT-00870",34,31,870,9,9,"Medium","Closed","Xu ly su co ERR-00870","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-08-20T22:27:39.3645313","2024-08-21T08:27:39.3645313"
871,"MT-00871",34,32,871,9,9,"Low","Closed","Xu ly su co ERR-00871","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-08-31T22:27:39.3645313","2024-09-01T09:27:39.3645313"
872,"MT-00872",35,33,872,9,9,"Low","Closed","Xu ly su co ERR-00872","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-09-11T22:27:39.3645313","2024-09-12T10:27:39.3645313"
873,"MT-00873",35,34,873,9,9,"Medium","InProgress","Xu ly su co ERR-00873","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-09-22T22:27:39.3645313",
874,"MT-00874",37,35,874,9,9,"Low","Closed","Xu ly su co ERR-00874","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-10-03T22:27:39.3645313","2024-10-04T12:27:39.3645313"
875,"MT-00875",37,36,875,9,9,"High","Closed","Xu ly su co ERR-00875","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-10-14T22:27:39.3645313","2024-10-15T13:27:39.3645313"
876,"MT-00876",39,37,876,9,9,"Medium","Closed","Xu ly su co ERR-00876","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-10-25T22:27:39.3645313","2024-10-26T14:27:39.3645313"
877,"MT-00877",39,38,877,9,9,"Low","Closed","Xu ly su co ERR-00877","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-11-05T22:27:39.3645313","2024-11-06T15:27:39.3645313"
878,"MT-00878",42,39,878,9,9,"Low","Closed","Xu ly su co ERR-00878","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-11-16T22:27:39.3645313","2024-11-17T16:27:39.3645313"
879,"MT-00879",42,40,879,9,9,"Medium","Closed","Xu ly su co ERR-00879","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-11-27T22:27:39.3645313","2024-11-28T17:27:39.3645313"
880,"MT-00880",44,41,880,9,9,"Low","Closed","Xu ly su co ERR-00880","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-12-08T22:27:39.3645313","2024-12-09T18:27:39.3645313"
881,"MT-00881",44,42,881,9,9,"Low","Closed","Xu ly su co ERR-00881","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-12-19T22:27:39.3645313","2024-12-20T19:27:39.3645313"
882,"MT-00882",46,43,882,9,9,"High","InProgress","Xu ly su co ERR-00882","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-12-30T22:27:39.3645313",
883,"MT-00883",46,44,883,9,9,"Low","Closed","Xu ly su co ERR-00883","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-01-10T22:27:39.3645313","2025-01-11T21:27:39.3645313"
884,"MT-00884",50,45,884,9,9,"Critical","Closed","Xu ly su co ERR-00884","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-01-21T22:27:39.3645313","2025-01-22T22:27:39.3645313"
885,"MT-00885",50,46,885,9,9,"Medium","Closed","Xu ly su co ERR-00885","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-02-01T22:27:39.3645313","2025-02-02T23:27:39.3645313"
886,"MT-00886",52,47,886,9,9,"Low","Closed","Xu ly su co ERR-00886","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-02-12T22:27:39.3645313","2025-02-14T00:27:39.3645313"
887,"MT-00887",52,48,887,9,9,"Low","Closed","Xu ly su co ERR-00887","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-02-23T22:27:39.3645313","2025-02-25T01:27:39.3645313"
888,"MT-00888",55,49,888,9,9,"Medium","Closed","Xu ly su co ERR-00888","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-03-06T22:27:39.3645313","2025-03-08T02:27:39.3645313"
889,"MT-00889",55,50,889,9,9,"High","Closed","Xu ly su co ERR-00889","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-03-17T22:27:39.3645313","2025-03-19T03:27:39.3645313"
890,"MT-00890",57,51,890,9,9,"Low","Closed","Xu ly su co ERR-00890","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-03-28T22:27:39.3645313","2025-03-30T04:27:39.3645313"
891,"MT-00891",57,52,891,9,9,"Medium","InProgress","Xu ly su co ERR-00891","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-04-08T22:27:39.3645313",
892,"MT-00892",60,53,892,9,9,"Low","Closed","Xu ly su co ERR-00892","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-04-19T22:27:39.3645313","2025-04-21T06:27:39.3645313"
893,"MT-00893",60,54,893,9,9,"Low","Closed","Xu ly su co ERR-00893","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-04-30T22:27:39.3645313","2025-05-02T07:27:39.3645313"
894,"MT-00894",62,55,894,9,9,"Medium","Closed","Xu ly su co ERR-00894","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-05-11T22:27:39.3645313","2025-05-13T08:27:39.3645313"
895,"MT-00895",62,56,895,9,9,"Low","Closed","Xu ly su co ERR-00895","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-05-22T22:27:39.3645313","2025-05-24T09:27:39.3645313"
896,"MT-00896",65,57,896,9,9,"High","Closed","Xu ly su co ERR-00896","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-06-02T22:27:39.3645313","2025-06-04T10:27:39.3645313"
897,"MT-00897",65,58,897,9,9,"Medium","Closed","Xu ly su co ERR-00897","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-06-13T22:27:39.3645313","2025-06-15T11:27:39.3645313"
898,"MT-00898",67,59,898,9,9,"Low","Closed","Xu ly su co ERR-00898","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-06-24T22:27:39.3645313","2025-06-26T12:27:39.3645313"
899,"MT-00899",67,60,899,9,9,"Low","Closed","Xu ly su co ERR-00899","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-07-05T22:27:39.3645313","2025-07-07T13:27:39.3645313"
900,"MT-00900",70,61,900,9,9,"Medium","InProgress","Xu ly su co ERR-00900","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-07-16T22:27:39.3645313",
901,"MT-00901",70,62,901,9,9,"Critical","Closed","Xu ly su co ERR-00901","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-07-27T22:27:39.3645313","2025-07-29T15:27:39.3645313"
902,"MT-00902",73,63,902,9,9,"Low","Closed","Xu ly su co ERR-00902","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-08-07T22:27:39.3645313","2025-08-09T16:27:39.3645313"
903,"MT-00903",73,64,903,9,9,"High","Closed","Xu ly su co ERR-00903","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-08-18T22:27:39.3645313","2025-08-20T17:27:39.3645313"
904,"MT-00904",75,65,904,9,9,"Low","Closed","Xu ly su co ERR-00904","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-08-29T22:27:39.3645313","2025-08-31T18:27:39.3645313"
905,"MT-00905",75,66,905,9,9,"Low","Closed","Xu ly su co ERR-00905","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-09-09T22:27:39.3645313","2025-09-11T19:27:39.3645313"
906,"MT-00906",76,67,906,9,9,"Medium","Closed","Xu ly su co ERR-00906","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-09-20T22:27:39.3645313","2025-09-22T20:27:39.3645313"
907,"MT-00907",76,68,907,9,9,"Low","Closed","Xu ly su co ERR-00907","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-10-01T22:27:39.3645313","2025-10-03T21:27:39.3645313"
908,"MT-00908",78,69,908,9,9,"Low","Closed","Xu ly su co ERR-00908","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-10-12T22:27:39.3645313","2025-10-14T22:27:39.3645313"
909,"MT-00909",78,70,909,9,9,"Medium","InProgress","Xu ly su co ERR-00909","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-10-23T22:27:39.3645313",
910,"MT-00910",81,71,910,9,9,"High","Closed","Xu ly su co ERR-00910","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-11-03T22:27:39.3645313","2025-11-06T00:27:39.3645313"
911,"MT-00911",81,72,911,9,9,"Low","Closed","Xu ly su co ERR-00911","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-11-14T22:27:39.3645313","2025-11-17T01:27:39.3645313"
912,"MT-00912",83,73,912,9,9,"Medium","Closed","Xu ly su co ERR-00912","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-11-25T22:27:39.3645313","2025-11-26T02:27:39.3645313"
913,"MT-00913",83,74,913,9,9,"Low","Closed","Xu ly su co ERR-00913","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-12-06T22:27:39.3645313","2025-12-07T03:27:39.3645313"
914,"MT-00914",85,75,914,9,9,"Low","Closed","Xu ly su co ERR-00914","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-12-17T22:27:39.3645313","2025-12-18T04:27:39.3645313"
915,"MT-00915",85,76,915,9,9,"Medium","Closed","Xu ly su co ERR-00915","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-12-28T22:27:39.3645313","2025-12-29T05:27:39.3645313"
916,"MT-00916",87,77,916,9,9,"Low","Closed","Xu ly su co ERR-00916","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-01-08T22:27:39.3645313","2026-01-09T06:27:39.3645313"
917,"MT-00917",87,78,917,9,9,"High","Closed","Xu ly su co ERR-00917","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-01-19T22:27:39.3645313","2026-01-20T07:27:39.3645313"
918,"MT-00918",91,79,918,9,9,"Critical","InProgress","Xu ly su co ERR-00918","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-01-30T22:27:39.3645313",
919,"MT-00919",91,80,919,9,9,"Low","Closed","Xu ly su co ERR-00919","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-02-10T22:27:39.3645313","2026-02-11T09:27:39.3645313"
920,"MT-00920",93,81,920,9,9,"Low","Closed","Xu ly su co ERR-00920","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-02-21T22:27:39.3645313","2026-02-22T10:27:39.3645313"
921,"MT-00921",93,82,921,9,9,"Medium","Closed","Xu ly su co ERR-00921","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-03-04T22:27:39.3645313","2026-03-05T11:27:39.3645313"
922,"MT-00922",95,83,922,9,9,"Low","Closed","Xu ly su co ERR-00922","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-03-15T22:27:39.3645313","2026-03-16T12:27:39.3645313"
923,"MT-00923",95,84,923,9,9,"Low","Closed","Xu ly su co ERR-00923","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-03-26T22:27:39.3645313","2026-03-27T13:27:39.3645313"
924,"MT-00924",97,85,924,9,9,"High","Closed","Xu ly su co ERR-00924","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-04-06T22:27:39.3645313","2026-04-07T14:27:39.3645313"
925,"MT-00925",97,86,925,9,9,"Low","Closed","Xu ly su co ERR-00925","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-04-17T22:27:39.3645313","2026-04-18T15:27:39.3645313"
926,"MT-00926",99,87,926,9,9,"Low","Closed","Xu ly su co ERR-00926","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-04-28T22:27:39.3645313","2026-04-29T16:27:39.3645313"
927,"MT-00927",99,88,927,9,9,"Medium","InProgress","Xu ly su co ERR-00927","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-05-09T22:27:39.3645313",
928,"MT-00928",100,89,928,9,9,"Low","Closed","Xu ly su co ERR-00928","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-05-20T22:27:39.3645313","2026-05-21T18:27:39.3645313"
929,"MT-00929",100,90,929,9,9,"Low","Closed","Xu ly su co ERR-00929","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2026-05-31T22:27:39.3645313","2026-06-01T19:27:39.3645313"
930,"MT-00930",100,91,930,9,9,"Medium","Closed","Xu ly su co ERR-00930","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-06-11T22:27:39.3645313","2024-06-12T20:27:39.3645313"
931,"MT-00931",96,92,931,9,9,"High","Closed","Xu ly su co ERR-00931","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-06-22T22:27:39.3645313","2024-06-23T21:27:39.3645313"
932,"MT-00932",96,93,932,9,9,"Low","Closed","Xu ly su co ERR-00932","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-07-03T22:27:39.3645313","2024-07-04T22:27:39.3645313"
933,"MT-00933",96,94,933,9,9,"Medium","Closed","Xu ly su co ERR-00933","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-07-14T22:27:39.3645313","2024-07-15T23:27:39.3645313"
934,"MT-00934",94,95,934,9,9,"Low","Closed","Xu ly su co ERR-00934","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-07-25T22:27:39.3645313","2024-07-27T00:27:39.3645313"
935,"MT-00935",94,96,935,9,9,"Critical","Closed","Xu ly su co ERR-00935","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-08-05T22:27:39.3645313","2024-08-07T01:27:39.3645313"
936,"MT-00936",94,97,936,9,9,"Medium","InProgress","Xu ly su co ERR-00936","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-08-16T22:27:39.3645313",
937,"MT-00937",92,98,937,9,9,"Low","Closed","Xu ly su co ERR-00937","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-08-27T22:27:39.3645313","2024-08-29T03:27:39.3645313"
938,"MT-00938",92,99,938,9,9,"High","Closed","Xu ly su co ERR-00938","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-09-07T22:27:39.3645313","2024-09-09T04:27:39.3645313"
939,"MT-00939",92,100,939,9,9,"Medium","Closed","Xu ly su co ERR-00939","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-09-18T22:27:39.3645313","2024-09-20T05:27:39.3645313"
940,"MT-00940",69,101,940,9,9,"Low","Closed","Xu ly su co ERR-00940","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-09-29T22:27:39.3645313","2024-10-01T06:27:39.3645313"
941,"MT-00941",69,102,941,9,9,"Low","Closed","Xu ly su co ERR-00941","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-10-10T22:27:39.3645313","2024-10-12T07:27:39.3645313"
942,"MT-00942",69,103,942,9,9,"Medium","Closed","Xu ly su co ERR-00942","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-10-21T22:27:39.3645313","2024-10-23T08:27:39.3645313"
943,"MT-00943",90,104,943,9,9,"Low","Closed","Xu ly su co ERR-00943","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-11-01T22:27:39.3645313","2024-11-03T09:27:39.3645313"
944,"MT-00944",90,105,944,9,9,"Low","Closed","Xu ly su co ERR-00944","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-11-12T22:27:39.3645313","2024-11-14T10:27:39.3645313"
945,"MT-00945",90,106,945,9,9,"High","InProgress","Xu ly su co ERR-00945","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-11-23T22:27:39.3645313",
946,"MT-00946",88,107,946,9,9,"Low","Closed","Xu ly su co ERR-00946","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-12-04T22:27:39.3645313","2024-12-06T12:27:39.3645313"
947,"MT-00947",88,108,947,9,9,"Low","Closed","Xu ly su co ERR-00947","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-12-15T22:27:39.3645313","2024-12-17T13:27:39.3645313"
948,"MT-00948",88,109,948,9,9,"Medium","Closed","Xu ly su co ERR-00948","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2024-12-26T22:27:39.3645313","2024-12-28T14:27:39.3645313"
949,"MT-00949",86,110,949,9,9,"Low","Closed","Xu ly su co ERR-00949","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-01-06T22:27:39.3645313","2025-01-08T15:27:39.3645313"
950,"MT-00950",86,111,950,9,9,"Low","Closed","Xu ly su co ERR-00950","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-01-17T22:27:39.3645313","2025-01-19T16:27:39.3645313"
951,"MT-00951",86,112,951,9,9,"Medium","Closed","Xu ly su co ERR-00951","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-01-28T22:27:39.3645313","2025-01-30T17:27:39.3645313"
952,"MT-00952",84,113,952,9,9,"Critical","Closed","Xu ly su co ERR-00952","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-02-08T22:27:39.3645313","2025-02-10T18:27:39.3645313"
953,"MT-00953",84,114,953,9,9,"Low","Closed","Xu ly su co ERR-00953","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-02-19T22:27:39.3645313","2025-02-21T19:27:39.3645313"
954,"MT-00954",84,115,954,9,9,"Medium","InProgress","Xu ly su co ERR-00954","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-03-02T22:27:39.3645313",
955,"MT-00955",82,116,955,9,9,"Low","Closed","Xu ly su co ERR-00955","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-03-13T22:27:39.3645313","2025-03-15T21:27:39.3645313"
956,"MT-00956",82,117,956,9,9,"Low","Closed","Xu ly su co ERR-00956","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-03-24T22:27:39.3645313","2025-03-26T22:27:39.3645313"
957,"MT-00957",82,118,957,9,9,"Medium","Closed","Xu ly su co ERR-00957","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-04-04T22:27:39.3645313","2025-04-06T23:27:39.3645313"
958,"MT-00958",79,119,958,9,9,"Low","Closed","Xu ly su co ERR-00958","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-04-15T22:27:39.3645313","2025-04-18T00:27:39.3645313"
959,"MT-00959",79,120,959,9,9,"High","Closed","Xu ly su co ERR-00959","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-04-26T22:27:39.3645313","2025-04-29T01:27:39.3645313"
960,"MT-00960",79,121,960,9,9,"Medium","Closed","Xu ly su co ERR-00960","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-05-07T22:27:39.3645313","2025-05-08T02:27:39.3645313"
961,"MT-00961",77,122,961,9,9,"Low","Closed","Xu ly su co ERR-00961","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-05-18T22:27:39.3645313","2025-05-19T03:27:39.3645313"
962,"MT-00962",77,123,962,9,9,"Low","Closed","Xu ly su co ERR-00962","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-05-29T22:27:39.3645313","2025-05-30T04:27:39.3645313"
963,"MT-00963",77,124,963,9,9,"Medium","InProgress","Xu ly su co ERR-00963","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-06-09T22:27:39.3645313",
964,"MT-00964",71,125,964,9,9,"Low","Closed","Xu ly su co ERR-00964","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-06-20T22:27:39.3645313","2025-06-21T06:27:39.3645313"
965,"MT-00965",71,126,965,9,9,"Low","Closed","Xu ly su co ERR-00965","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-07-01T22:27:39.3645313","2025-07-02T07:27:39.3645313"
966,"MT-00966",71,127,966,9,9,"High","Closed","Xu ly su co ERR-00966","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-07-12T22:27:39.3645313","2025-07-13T08:27:39.3645313"
967,"MT-00967",72,128,967,9,9,"Low","Closed","Xu ly su co ERR-00967","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-07-23T22:27:39.3645313","2025-07-24T09:27:39.3645313"
968,"MT-00968",72,129,968,9,9,"Low","Closed","Xu ly su co ERR-00968","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-08-03T22:27:39.3645313","2025-08-04T10:27:39.3645313"
969,"MT-00969",72,130,969,9,9,"Critical","Closed","Xu ly su co ERR-00969","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-08-14T22:27:39.3645313","2025-08-15T11:27:39.3645313"
970,"MT-00970",66,131,970,9,9,"Low","Closed","Xu ly su co ERR-00970","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-08-25T22:27:39.3645313","2025-08-26T12:27:39.3645313"
971,"MT-00971",66,132,971,9,9,"Low","Closed","Xu ly su co ERR-00971","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-09-05T22:27:39.3645313","2025-09-06T13:27:39.3645313"
972,"MT-00972",66,133,972,9,9,"Medium","InProgress","Xu ly su co ERR-00972","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-09-16T22:27:39.3645313",
973,"MT-00973",63,134,973,9,9,"High","Closed","Xu ly su co ERR-00973","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-09-27T22:27:39.3645313","2025-09-28T15:27:39.3645313"
974,"MT-00974",63,135,974,9,9,"Low","Closed","Xu ly su co ERR-00974","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-10-08T22:27:39.3645313","2025-10-09T16:27:39.3645313"
975,"MT-00975",63,136,975,9,9,"Medium","Closed","Xu ly su co ERR-00975","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-10-19T22:27:39.3645313","2025-10-20T17:27:39.3645313"
976,"MT-00976",64,137,976,9,9,"Low","Closed","Xu ly su co ERR-00976","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-10-30T22:27:39.3645313","2025-10-31T18:27:39.3645313"
977,"MT-00977",64,138,977,9,9,"Low","Closed","Xu ly su co ERR-00977","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-11-10T22:27:39.3645313","2025-11-11T19:27:39.3645313"
978,"MT-00978",64,139,978,9,9,"Medium","Closed","Xu ly su co ERR-00978","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-11-21T22:27:39.3645313","2025-11-22T20:27:39.3645313"
979,"MT-00979",61,140,979,9,9,"Low","Closed","Xu ly su co ERR-00979","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-12-02T22:27:39.3645313","2025-12-03T21:27:39.3645313"
980,"MT-00980",61,141,980,9,9,"High","Closed","Xu ly su co ERR-00980","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2025-12-13T22:27:39.3645313","2025-12-14T22:27:39.3645313"
