"VehicleID","UserID","PlateNumber","Brand","Model","BatteryCapacityKWh","PreferredConnectorTypeID","IsActive","CreatedAt"
"597","342","61E-60291","Tesla","Model Y","78.00","1","True","5/14/2024 12:00:00 AM"
"598","345","51E-60294","VinFast","VF e34","42.00","1","True","5/20/2024 12:00:00 AM"
"599","348","61E-60297","Tesla","Model Y","78.00","1","True","5/26/2024 12:00:00 AM"
"600","351","51E-60300","VinFast","VF e34","42.00","1","True","6/1/2024 12:00:00 AM"
"601","354","61E-60303","Tesla","Model Y","78.00","1","True","6/7/2024 12:00:00 AM"
"602","357","51E-60306","VinFast","VF e34","42.00","1","True","6/13/2024 12:00:00 AM"
"603","360","61E-60309","Tesla","Model Y","78.00","1","True","6/19/2024 12:00:00 AM"
"604","363","51E-60312","VinFast","VF e34","42.00","1","True","6/25/2024 12:00:00 AM"
"605","366","61E-60315","Tesla","Model Y","78.00","1","True","5/17/2024 12:00:00 AM"
"606","369","51E-60318","VinFast","VF e34","42.00","1","True","5/23/2024 12:00:00 AM"
"607","372","61E-60321","Tesla","Model Y","78.00","1","True","5/29/2024 12:00:00 AM"
"608","375","51E-60324","VinFast","VF e34","42.00","1","True","6/4/2024 12:00:00 AM"
"609","378","61E-60327","Tesla","Model Y","78.00","1","True","6/10/2024 12:00:00 AM"
"610","381","51E-60330","VinFast","VF e34","42.00","1","True","6/16/2024 12:00:00 AM"
"611","384","61E-60333","Tesla","Model Y","78.00","1","True","6/22/2024 12:00:00 AM"
"612","387","51E-60336","VinFast","VF e34","42.00","1","True","6/28/2024 12:00:00 AM"
"613","390","61E-60339","Tesla","Model Y","78.00","1","True","7/4/2024 12:00:00 AM"
"614","393","51E-60342","VinFast","VF e34","42.00","1","True","7/10/2024 12:00:00 AM"
"615","396","61E-60345","Tesla","Model Y","78.00","1","True","7/16/2024 12:00:00 AM"
"616","399","51E-60348","VinFast","VF e34","42.00","1","True","7/22/2024 12:00:00 AM"
"617","402","61E-60351","Tesla","Model Y","78.00","1","True","7/28/2024 12:00:00 AM"
"618","405","51E-60354","VinFast","VF e34","42.00","1","True","8/3/2024 12:00:00 AM"
"619","408","61E-60357","Tesla","Model Y","78.00","1","True","8/9/2024 12:00:00 AM"
"620","411","51E-60360","VinFast","VF e34","42.00","1","True","1/3/2024 12:00:00 AM"
"621","414","61E-60363","Tesla","Model Y","78.00","1","True","1/9/2024 12:00:00 AM"
"622","417","51E-60366","VinFast","VF e34","42.00","1","True","1/15/2024 12:00:00 AM"
"623","420","61E-60369","Tesla","Model Y","78.00","1","True","1/21/2024 12:00:00 AM"
"624","423","51E-60372","VinFast","VF e34","42.00","1","True","1/27/2024 12:00:00 AM"
"625","426","61E-60375","Tesla","Model Y","78.00","1","True","2/2/2024 12:00:00 AM"
"626","429","51E-60378","VinFast","VF e34","42.00","1","True","2/8/2024 12:00:00 AM"
"627","432","61E-60381","Tesla","Model Y","78.00","1","True","2/14/2024 12:00:00 AM"
"628","435","51E-60384","VinFast","VF e34","42.00","1","True","2/20/2024 12:00:00 AM"
"629","438","61E-60387","Tesla","Model Y","78.00","1","True","2/26/2024 12:00:00 AM"
"630","441","51E-60390","VinFast","VF e34","42.00","1","True","3/3/2024 12:00:00 AM"
"631","444","61E-60393","Tesla","Model Y","78.00","1","True","3/9/2024 12:00:00 AM"
"632","447","51E-60396","VinFast","VF e34","42.00","1","True","3/15/2024 12:00:00 AM"
"633","450","61E-60399","Tesla","Model Y","78.00","1","True","3/21/2024 12:00:00 AM"
"634","453","51E-60402","VinFast","VF e34","42.00","1","True","3/27/2024 12:00:00 AM"
"635","456","61E-60405","Tesla","Model Y","78.00","1","True","2/17/2024 12:00:00 AM"
"636","459","51E-60408","VinFast","VF e34","42.00","1","True","2/23/2024 12:00:00 AM"
"637","462","61E-60411","Tesla","Model Y","78.00","1","True","2/29/2024 12:00:00 AM"
"638","465","51E-60414","VinFast","VF e34","42.00","1","True","3/6/2024 12:00:00 AM"
"639","468","61E-60417","Tesla","Model Y","78.00","1","True","3/12/2024 12:00:00 AM"
"640","471","51E-60420","VinFast","VF e34","42.00","1","True","3/18/2024 12:00:00 AM"
"641","474","61E-60423","Tesla","Model Y","78.00","1","True","3/24/2024 12:00:00 AM"
"642","477","51E-60426","VinFast","VF e34","42.00","1","True","3/30/2024 12:00:00 AM"
"643","480","61E-60429","Tesla","Model Y","78.00","1","True","4/5/2024 12:00:00 AM"
"644","483","51E-60432","VinFast","VF e34","42.00","1","True","4/11/2024 12:00:00 AM"
"645","486","61E-60435","Tesla","Model Y","78.00","1","True","4/17/2024 12:00:00 AM"
"646","489","51E-60438","VinFast","VF e34","42.00","1","True","4/23/2024 12:00:00 AM"
"647","492","61E-60441","Tesla","Model Y","78.00","1","True","4/29/2024 12:00:00 AM"
"648","495","51E-60444","VinFast","VF e34","42.00","1","True","5/5/2024 12:00:00 AM"
"649","498","61E-60447","Tesla","Model Y","78.00","1","True","5/11/2024 12:00:00 AM"
"650","501","51E-60450","VinFast","VF e34","42.00","1","True","4/2/2024 12:00:00 AM"
"651","504","61E-60453","Tesla","Model Y","78.00","1","True","4/8/2024 12:00:00 AM"
"652","507","51E-60456","VinFast","VF e34","42.00","1","True","4/14/2024 12:00:00 AM"
"653","510","61E-60459","Tesla","Model Y","78.00","1","True","4/20/2024 12:00:00 AM"
"654","513","51E-60462","VinFast","VF e34","42.00","1","True","4/26/2024 12:00:00 AM"
"655","516","61E-60465","Tesla","Model Y","78.00","1","True","5/2/2024 12:00:00 AM"
"656","519","51E-60468","VinFast","VF e34","42.00","1","True","5/8/2024 12:00:00 AM"
"657","522","61E-60471","Tesla","Model Y","78.00","1","True","5/14/2024 12:00:00 AM"
"658","525","51E-60474","VinFast","VF e34","42.00","1","True","5/20/2024 12:00:00 AM"
"659","528","61E-60477","Tesla","Model Y","78.00","1","True","5/26/2024 12:00:00 AM"
"660","531","51E-60480","VinFast","VF e34","42.00","1","True","6/1/2024 12:00:00 AM"
"661","534","61E-60483","Tesla","Model Y","78.00","1","True","6/7/2024 12:00:00 AM"
"662","537","51E-60486","VinFast","VF e34","42.00","1","True","6/13/2024 12:00:00 AM"
"663","540","61E-60489","Tesla","Model Y","78.00","1","True","6/19/2024 12:00:00 AM"
"664","543","51E-60492","VinFast","VF e34","42.00","1","True","6/25/2024 12:00:00 AM"
"665","546","61E-60495","Tesla","Model Y","78.00","1","True","5/17/2024 12:00:00 AM"
"666","549","51E-60498","VinFast","VF e34","42.00","1","True","5/23/2024 12:00:00 AM"
