"TicketID","TicketCode","StationID","PointID","ErrorID","CreatedBy","AssignedTo","Priority","TicketStatus","Title","Description","OpenedAt","ClosedAt"
"825","MT-00825","80","266","825","9","9","Medium","Closed","Xu ly su co ERR-00825","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/12/2025 10:27:39 PM","4/13/2025 11:27:39 AM"
"826","MT-00826","80","267","826","9","9","High","Closed","Xu ly su co ERR-00826","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/23/2025 10:27:39 PM","4/24/2025 12:27:39 PM"
"827","MT-00827","80","268","827","9","9","Low","Closed","Xu ly su co ERR-00827","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/4/2025 10:27:39 PM","5/5/2025 1:27:39 PM"
"828","MT-00828","80","269","828","9","9","Medium","InProgress","Xu ly su co ERR-00828","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/15/2025 10:27:39 PM",""
"829","MT-00829","80","270","829","9","9","Low","Closed","Xu ly su co ERR-00829","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/26/2025 10:27:39 PM","5/27/2025 3:27:39 PM"
"830","MT-00830","89","271","830","9","9","Low","Closed","Xu ly su co ERR-00830","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/6/2025 10:27:39 PM","6/7/2025 4:27:39 PM"
"831","MT-00831","89","272","831","9","9","Medium","Closed","Xu ly su co ERR-00831","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/17/2025 10:27:39 PM","6/18/2025 5:27:39 PM"
"832","MT-00832","89","273","832","9","9","Low","Closed","Xu ly su co ERR-00832","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/28/2025 10:27:39 PM","6/29/2025 6:27:39 PM"
"833","MT-00833","89","274","833","9","9","Critical","Closed","Xu ly su co ERR-00833","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/9/2025 10:27:39 PM","7/10/2025 7:27:39 PM"
"834","MT-00834","89","275","834","9","9","Medium","Closed","Xu ly su co ERR-00834","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/20/2025 10:27:39 PM","7/21/2025 8:27:39 PM"
"835","MT-00835","98","276","835","9","9","Low","Closed","Xu ly su co ERR-00835","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/31/2025 10:27:39 PM","8/1/2025 9:27:39 PM"
"836","MT-00836","98","277","836","9","9","Low","Closed","Xu ly su co ERR-00836","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/11/2025 10:27:39 PM","8/12/2025 10:27:39 PM"
"837","MT-00837","98","278","837","9","9","Medium","InProgress","Xu ly su co ERR-00837","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/22/2025 10:27:39 PM",""
"838","MT-00838","98","279","838","9","9","Low","Closed","Xu ly su co ERR-00838","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/2/2025 10:27:39 PM","9/4/2025 12:27:39 AM"
"839","MT-00839","98","280","839","9","9","Low","Closed","Xu ly su co ERR-00839","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/13/2025 10:27:39 PM","9/15/2025 1:27:39 AM"
"840","MT-00840","1","1","840","9","9","High","Closed","Xu ly su co ERR-00840","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/24/2025 10:27:39 PM","9/26/2025 2:27:39 AM"
"841","MT-00841","1","2","841","9","9","Low","Closed","Xu ly su co ERR-00841","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/5/2025 10:27:39 PM","10/7/2025 3:27:39 AM"
"842","MT-00842","3","3","842","9","9","Low","Closed","Xu ly su co ERR-00842","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/16/2025 10:27:39 PM","10/18/2025 4:27:39 AM"
"843","MT-00843","3","4","843","9","9","Medium","Closed","Xu ly su co ERR-00843","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/27/2025 10:27:39 PM","10/29/2025 5:27:39 AM"
"844","MT-00844","5","5","844","9","9","Low","Closed","Xu ly su co ERR-00844","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/7/2025 10:27:39 PM","11/9/2025 6:27:39 AM"
"845","MT-00845","5","6","845","9","9","Low","Closed","Xu ly su co ERR-00845","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/18/2025 10:27:39 PM","11/20/2025 7:27:39 AM"
"846","MT-00846","6","7","846","9","9","Medium","InProgress","Xu ly su co ERR-00846","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/29/2025 10:27:39 PM",""
"847","MT-00847","6","8","847","9","9","High","Closed","Xu ly su co ERR-00847","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/10/2025 10:27:39 PM","12/12/2025 9:27:39 AM"
"848","MT-00848","10","9","848","9","9","Low","Closed","Xu ly su co ERR-00848","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/21/2025 10:27:39 PM","12/23/2025 10:27:39 AM"
"849","MT-00849","10","10","849","9","9","Medium","Closed","Xu ly su co ERR-00849","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/1/2026 10:27:39 PM","1/3/2026 11:27:39 AM"
"850","MT-00850","12","11","850","9","9","Critical","Closed","Xu ly su co ERR-00850","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/12/2026 10:27:39 PM","1/14/2026 12:27:39 PM"
"851","MT-00851","12","12","851","9","9","Low","Closed","Xu ly su co ERR-00851","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/23/2026 10:27:39 PM","1/25/2026 1:27:39 PM"
"852","MT-00852","14","13","852","9","9","Medium","Closed","Xu ly su co ERR-00852","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2/3/2026 10:27:39 PM","2/5/2026 2:27:39 PM"
"853","MT-00853","14","14","853","9","9","Low","Closed","Xu ly su co ERR-00853","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2/14/2026 10:27:39 PM","2/16/2026 3:27:39 PM"
"854","MT-00854","16","15","854","9","9","High","Closed","Xu ly su co ERR-00854","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2/25/2026 10:27:39 PM","2/27/2026 4:27:39 PM"
"855","MT-00855","16","16","855","9","9","Medium","InProgress","Xu ly su co ERR-00855","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/8/2026 10:27:39 PM",""
"856","MT-00856","18","17","856","9","9","Low","Closed","Xu ly su co ERR-00856","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/19/2026 10:27:39 PM","3/21/2026 6:27:39 PM"
"857","MT-00857","18","18","857","9","9","Low","Closed","Xu ly su co ERR-00857","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/30/2026 10:27:39 PM","4/1/2026 7:27:39 PM"
"858","MT-00858","21","19","858","9","9","Medium","Closed","Xu ly su co ERR-00858","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/10/2026 10:27:39 PM","4/12/2026 8:27:39 PM"
"859","MT-00859","21","20","859","9","9","Low","Closed","Xu ly su co ERR-00859","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/21/2026 10:27:39 PM","4/23/2026 9:27:39 PM"
"860","MT-00860","23","21","860","9","9","Low","Closed","Xu ly su co ERR-00860","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/2/2026 10:27:39 PM","5/4/2026 10:27:39 PM"
"861","MT-00861","23","22","861","9","9","High","Closed","Xu ly su co ERR-00861","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/13/2026 10:27:39 PM","5/15/2026 11:27:39 PM"
"862","MT-00862","24","23","862","9","9","Low","Closed","Xu ly su co ERR-00862","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/24/2026 10:27:39 PM","5/27/2026 12:27:39 AM"
"863","MT-00863","24","24","863","9","9","Low","Closed","Xu ly su co ERR-00863","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/4/2024 10:27:39 PM","6/7/2024 1:27:39 AM"
"864","MT-00864","26","25","864","9","9","Medium","InProgress","Xu ly su co ERR-00864","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/15/2024 10:27:39 PM",""
"865","MT-00865","26","26","865","9","9","Low","Closed","Xu ly su co ERR-00865","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/26/2024 10:27:39 PM","6/27/2024 3:27:39 AM"
"866","MT-00866","30","27","866","9","9","Low","Closed","Xu ly su co ERR-00866","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/7/2024 10:27:39 PM","7/8/2024 4:27:39 AM"
"867","MT-00867","30","28","867","9","9","Critical","Closed","Xu ly su co ERR-00867","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/18/2024 10:27:39 PM","7/19/2024 5:27:39 AM"
"868","MT-00868","32","29","868","9","9","High","Closed","Xu ly su co ERR-00868","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/29/2024 10:27:39 PM","7/30/2024 6:27:39 AM"
"869","MT-00869","32","30","869","9","9","Low","Closed","Xu ly su co ERR-00869","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/9/2024 10:27:39 PM","8/10/2024 7:27:39 AM"
"870","MT-00870","34","31","870","9","9","Medium","Closed","Xu ly su co ERR-00870","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/20/2024 10:27:39 PM","8/21/2024 8:27:39 AM"
"871","MT-00871","34","32","871","9","9","Low","Closed","Xu ly su co ERR-00871","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/31/2024 10:27:39 PM","9/1/2024 9:27:39 AM"
"872","MT-00872","35","33","872","9","9","Low","Closed","Xu ly su co ERR-00872","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/11/2024 10:27:39 PM","9/12/2024 10:27:39 AM"
"873","MT-00873","35","34","873","9","9","Medium","InProgress","Xu ly su co ERR-00873","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/22/2024 10:27:39 PM",""
"874","MT-00874","37","35","874","9","9","Low","Closed","Xu ly su co ERR-00874","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/3/2024 10:27:39 PM","10/4/2024 12:27:39 PM"
"875","MT-00875","37","36","875","9","9","High","Closed","Xu ly su co ERR-00875","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/14/2024 10:27:39 PM","10/15/2024 1:27:39 PM"
"876","MT-00876","39","37","876","9","9","Medium","Closed","Xu ly su co ERR-00876","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/25/2024 10:27:39 PM","10/26/2024 2:27:39 PM"
"877","MT-00877","39","38","877","9","9","Low","Closed","Xu ly su co ERR-00877","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/5/2024 10:27:39 PM","11/6/2024 3:27:39 PM"
"878","MT-00878","42","39","878","9","9","Low","Closed","Xu ly su co ERR-00878","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/16/2024 10:27:39 PM","11/17/2024 4:27:39 PM"
"879","MT-00879","42","40","879","9","9","Medium","Closed","Xu ly su co ERR-00879","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/27/2024 10:27:39 PM","11/28/2024 5:27:39 PM"
"880","MT-00880","44","41","880","9","9","Low","Closed","Xu ly su co ERR-00880","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/8/2024 10:27:39 PM","12/9/2024 6:27:39 PM"
"881","MT-00881","44","42","881","9","9","Low","Closed","Xu ly su co ERR-00881","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/19/2024 10:27:39 PM","12/20/2024 7:27:39 PM"
"882","MT-00882","46","43","882","9","9","High","InProgress","Xu ly su co ERR-00882","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/30/2024 10:27:39 PM",""
"883","MT-00883","46","44","883","9","9","Low","Closed","Xu ly su co ERR-00883","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/10/2025 10:27:39 PM","1/11/2025 9:27:39 PM"
"884","MT-00884","50","45","884","9","9","Critical","Closed","Xu ly su co ERR-00884","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/21/2025 10:27:39 PM","1/22/2025 10:27:39 PM"
"885","MT-00885","50","46","885","9","9","Medium","Closed","Xu ly su co ERR-00885","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2/1/2025 10:27:39 PM","2/2/2025 11:27:39 PM"
"886","MT-00886","52","47","886","9","9","Low","Closed","Xu ly su co ERR-00886","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2/12/2025 10:27:39 PM","2/14/2025 12:27:39 AM"
"887","MT-00887","52","48","887","9","9","Low","Closed","Xu ly su co ERR-00887","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2/23/2025 10:27:39 PM","2/25/2025 1:27:39 AM"
"888","MT-00888","55","49","888","9","9","Medium","Closed","Xu ly su co ERR-00888","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/6/2025 10:27:39 PM","3/8/2025 2:27:39 AM"
"889","MT-00889","55","50","889","9","9","High","Closed","Xu ly su co ERR-00889","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/17/2025 10:27:39 PM","3/19/2025 3:27:39 AM"
"890","MT-00890","57","51","890","9","9","Low","Closed","Xu ly su co ERR-00890","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/28/2025 10:27:39 PM","3/30/2025 4:27:39 AM"
"891","MT-00891","57","52","891","9","9","Medium","InProgress","Xu ly su co ERR-00891","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/8/2025 10:27:39 PM",""
"892","MT-00892","60","53","892","9","9","Low","Closed","Xu ly su co ERR-00892","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/19/2025 10:27:39 PM","4/21/2025 6:27:39 AM"
"893","MT-00893","60","54","893","9","9","Low","Closed","Xu ly su co ERR-00893","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/30/2025 10:27:39 PM","5/2/2025 7:27:39 AM"
"894","MT-00894","62","55","894","9","9","Medium","Closed","Xu ly su co ERR-00894","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/11/2025 10:27:39 PM","5/13/2025 8:27:39 AM"
"895","MT-00895","62","56","895","9","9","Low","Closed","Xu ly su co ERR-00895","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/22/2025 10:27:39 PM","5/24/2025 9:27:39 AM"
"896","MT-00896","65","57","896","9","9","High","Closed","Xu ly su co ERR-00896","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/2/2025 10:27:39 PM","6/4/2025 10:27:39 AM"
"897","MT-00897","65","58","897","9","9","Medium","Closed","Xu ly su co ERR-00897","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/13/2025 10:27:39 PM","6/15/2025 11:27:39 AM"
"898","MT-00898","67","59","898","9","9","Low","Closed","Xu ly su co ERR-00898","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/24/2025 10:27:39 PM","6/26/2025 12:27:39 PM"
"899","MT-00899","67","60","899","9","9","Low","Closed","Xu ly su co ERR-00899","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/5/2025 10:27:39 PM","7/7/2025 1:27:39 PM"
"900","MT-00900","70","61","900","9","9","Medium","InProgress","Xu ly su co ERR-00900","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/16/2025 10:27:39 PM",""
"901","MT-00901","70","62","901","9","9","Critical","Closed","Xu ly su co ERR-00901","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/27/2025 10:27:39 PM","7/29/2025 3:27:39 PM"
"902","MT-00902","73","63","902","9","9","Low","Closed","Xu ly su co ERR-00902","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/7/2025 10:27:39 PM","8/9/2025 4:27:39 PM"
"903","MT-00903","73","64","903","9","9","High","Closed","Xu ly su co ERR-00903","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/18/2025 10:27:39 PM","8/20/2025 5:27:39 PM"
"904","MT-00904","75","65","904","9","9","Low","Closed","Xu ly su co ERR-00904","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/29/2025 10:27:39 PM","8/31/2025 6:27:39 PM"
"905","MT-00905","75","66","905","9","9","Low","Closed","Xu ly su co ERR-00905","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/9/2025 10:27:39 PM","9/11/2025 7:27:39 PM"
"906","MT-00906","76","67","906","9","9","Medium","Closed","Xu ly su co ERR-00906","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/20/2025 10:27:39 PM","9/22/2025 8:27:39 PM"
"907","MT-00907","76","68","907","9","9","Low","Closed","Xu ly su co ERR-00907","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/1/2025 10:27:39 PM","10/3/2025 9:27:39 PM"
"908","MT-00908","78","69","908","9","9","Low","Closed","Xu ly su co ERR-00908","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/12/2025 10:27:39 PM","10/14/2025 10:27:39 PM"
"909","MT-00909","78","70","909","9","9","Medium","InProgress","Xu ly su co ERR-00909","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/23/2025 10:27:39 PM",""
"910","MT-00910","81","71","910","9","9","High","Closed","Xu ly su co ERR-00910","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/3/2025 10:27:39 PM","11/6/2025 12:27:39 AM"
"911","MT-00911","81","72","911","9","9","Low","Closed","Xu ly su co ERR-00911","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/14/2025 10:27:39 PM","11/17/2025 1:27:39 AM"
"912","MT-00912","83","73","912","9","9","Medium","Closed","Xu ly su co ERR-00912","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/25/2025 10:27:39 PM","11/26/2025 2:27:39 AM"
"913","MT-00913","83","74","913","9","9","Low","Closed","Xu ly su co ERR-00913","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/6/2025 10:27:39 PM","12/7/2025 3:27:39 AM"
"914","MT-00914","85","75","914","9","9","Low","Closed","Xu ly su co ERR-00914","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/17/2025 10:27:39 PM","12/18/2025 4:27:39 AM"
"915","MT-00915","85","76","915","9","9","Medium","Closed","Xu ly su co ERR-00915","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/28/2025 10:27:39 PM","12/29/2025 5:27:39 AM"
"916","MT-00916","87","77","916","9","9","Low","Closed","Xu ly su co ERR-00916","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/8/2026 10:27:39 PM","1/9/2026 6:27:39 AM"
"917","MT-00917","87","78","917","9","9","High","Closed","Xu ly su co ERR-00917","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/19/2026 10:27:39 PM","1/20/2026 7:27:39 AM"
"918","MT-00918","91","79","918","9","9","Critical","InProgress","Xu ly su co ERR-00918","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/30/2026 10:27:39 PM",""
"919","MT-00919","91","80","919","9","9","Low","Closed","Xu ly su co ERR-00919","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2/10/2026 10:27:39 PM","2/11/2026 9:27:39 AM"
"920","MT-00920","93","81","920","9","9","Low","Closed","Xu ly su co ERR-00920","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2/21/2026 10:27:39 PM","2/22/2026 10:27:39 AM"
"921","MT-00921","93","82","921","9","9","Medium","Closed","Xu ly su co ERR-00921","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/4/2026 10:27:39 PM","3/5/2026 11:27:39 AM"
"922","MT-00922","95","83","922","9","9","Low","Closed","Xu ly su co ERR-00922","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/15/2026 10:27:39 PM","3/16/2026 12:27:39 PM"
"923","MT-00923","95","84","923","9","9","Low","Closed","Xu ly su co ERR-00923","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/26/2026 10:27:39 PM","3/27/2026 1:27:39 PM"
"924","MT-00924","97","85","924","9","9","High","Closed","Xu ly su co ERR-00924","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/6/2026 10:27:39 PM","4/7/2026 2:27:39 PM"
"925","MT-00925","97","86","925","9","9","Low","Closed","Xu ly su co ERR-00925","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/17/2026 10:27:39 PM","4/18/2026 3:27:39 PM"
"926","MT-00926","99","87","926","9","9","Low","Closed","Xu ly su co ERR-00926","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","4/28/2026 10:27:39 PM","4/29/2026 4:27:39 PM"
"927","MT-00927","99","88","927","9","9","Medium","InProgress","Xu ly su co ERR-00927","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/9/2026 10:27:39 PM",""
"928","MT-00928","100","89","928","9","9","Low","Closed","Xu ly su co ERR-00928","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/20/2026 10:27:39 PM","5/21/2026 6:27:39 PM"
"929","MT-00929","100","90","929","9","9","Low","Closed","Xu ly su co ERR-00929","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","5/31/2026 10:27:39 PM","6/1/2026 7:27:39 PM"
"930","MT-00930","100","91","930","9","9","Medium","Closed","Xu ly su co ERR-00930","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/11/2024 10:27:39 PM","6/12/2024 8:27:39 PM"
"931","MT-00931","96","92","931","9","9","High","Closed","Xu ly su co ERR-00931","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","6/22/2024 10:27:39 PM","6/23/2024 9:27:39 PM"
"932","MT-00932","96","93","932","9","9","Low","Closed","Xu ly su co ERR-00932","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/3/2024 10:27:39 PM","7/4/2024 10:27:39 PM"
"933","MT-00933","96","94","933","9","9","Medium","Closed","Xu ly su co ERR-00933","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/14/2024 10:27:39 PM","7/15/2024 11:27:39 PM"
"934","MT-00934","94","95","934","9","9","Low","Closed","Xu ly su co ERR-00934","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","7/25/2024 10:27:39 PM","7/27/2024 12:27:39 AM"
"935","MT-00935","94","96","935","9","9","Critical","Closed","Xu ly su co ERR-00935","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/5/2024 10:27:39 PM","8/7/2024 1:27:39 AM"
"936","MT-00936","94","97","936","9","9","Medium","InProgress","Xu ly su co ERR-00936","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/16/2024 10:27:39 PM",""
"937","MT-00937","92","98","937","9","9","Low","Closed","Xu ly su co ERR-00937","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","8/27/2024 10:27:39 PM","8/29/2024 3:27:39 AM"
"938","MT-00938","92","99","938","9","9","High","Closed","Xu ly su co ERR-00938","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/7/2024 10:27:39 PM","9/9/2024 4:27:39 AM"
"939","MT-00939","92","100","939","9","9","Medium","Closed","Xu ly su co ERR-00939","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/18/2024 10:27:39 PM","9/20/2024 5:27:39 AM"
"940","MT-00940","69","101","940","9","9","Low","Closed","Xu ly su co ERR-00940","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","9/29/2024 10:27:39 PM","10/1/2024 6:27:39 AM"
"941","MT-00941","69","102","941","9","9","Low","Closed","Xu ly su co ERR-00941","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/10/2024 10:27:39 PM","10/12/2024 7:27:39 AM"
"942","MT-00942","69","103","942","9","9","Medium","Closed","Xu ly su co ERR-00942","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","10/21/2024 10:27:39 PM","10/23/2024 8:27:39 AM"
"943","MT-00943","90","104","943","9","9","Low","Closed","Xu ly su co ERR-00943","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/1/2024 10:27:39 PM","11/3/2024 9:27:39 AM"
"944","MT-00944","90","105","944","9","9","Low","Closed","Xu ly su co ERR-00944","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/12/2024 10:27:39 PM","11/14/2024 10:27:39 AM"
"945","MT-00945","90","106","945","9","9","High","InProgress","Xu ly su co ERR-00945","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","11/23/2024 10:27:39 PM",""
"946","MT-00946","88","107","946","9","9","Low","Closed","Xu ly su co ERR-00946","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/4/2024 10:27:39 PM","12/6/2024 12:27:39 PM"
"947","MT-00947","88","108","947","9","9","Low","Closed","Xu ly su co ERR-00947","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/15/2024 10:27:39 PM","12/17/2024 1:27:39 PM"
"948","MT-00948","88","109","948","9","9","Medium","Closed","Xu ly su co ERR-00948","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","12/26/2024 10:27:39 PM","12/28/2024 2:27:39 PM"
"949","MT-00949","86","110","949","9","9","Low","Closed","Xu ly su co ERR-00949","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/6/2025 10:27:39 PM","1/8/2025 3:27:39 PM"
"950","MT-00950","86","111","950","9","9","Low","Closed","Xu ly su co ERR-00950","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/17/2025 10:27:39 PM","1/19/2025 4:27:39 PM"
"951","MT-00951","86","112","951","9","9","Medium","Closed","Xu ly su co ERR-00951","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","1/28/2025 10:27:39 PM","1/30/2025 5:27:39 PM"
"952","MT-00952","84","113","952","9","9","Critical","Closed","Xu ly su co ERR-00952","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2/8/2025 10:27:39 PM","2/10/2025 6:27:39 PM"
"953","MT-00953","84","114","953","9","9","Low","Closed","Xu ly su co ERR-00953","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","2/19/2025 10:27:39 PM","2/21/2025 7:27:39 PM"
"954","MT-00954","84","115","954","9","9","Medium","InProgress","Xu ly su co ERR-00954","Len lich kiem tra thiet bi theo log van hanh va muc do anh huong cua tram.","3/2/2025 10:27:39 PM",""
