"ErrorID","ErrorCode","StationID","PointID","Severity","Description","OccurredAt","ResolvedAt","ResolvedBy","IsActive"
"814","ERR-00814","59","255","Low","Can hieu chuan lai cam bien trang thai dau sac","12/12/2024 10:27:39 PM","12/15/2024 12:27:39 AM","10","False"
"815","ERR-00815","68","256","Low","Can hieu chuan lai cam bien trang thai dau sac","12/23/2024 10:27:39 PM","12/26/2024 1:27:39 AM","11","False"
"816","ERR-00816","68","257","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","1/3/2025 10:27:39 PM","1/4/2025 2:27:39 AM","12","False"
"817","ERR-00817","68","258","Low","Can hieu chuan lai cam bien trang thai dau sac","1/14/2025 10:27:39 PM","1/15/2025 3:27:39 AM","13","False"
"818","ERR-00818","68","259","Low","Can hieu chuan lai cam bien trang thai dau sac","1/25/2025 10:27:39 PM","1/26/2025 4:27:39 AM","14","False"
"819","ERR-00819","68","260","High","Mat ket noi voi bo dieu khien cong sac","2/5/2025 10:27:39 PM","","","True"
"820","ERR-00820","74","261","Low","Can hieu chuan lai cam bien trang thai dau sac","2/16/2025 10:27:39 PM","2/17/2025 6:27:39 AM","16","False"
"821","ERR-00821","74","262","Low","Can hieu chuan lai cam bien trang thai dau sac","2/27/2025 10:27:39 PM","2/28/2025 7:27:39 AM","17","False"
"822","ERR-00822","74","263","Medium","Dong dien dao dong bat thuong trong gio cao diem","3/10/2025 10:27:39 PM","3/11/2025 8:27:39 AM","18","False"
"823","ERR-00823","74","264","Low","Can hieu chuan lai cam bien trang thai dau sac","3/21/2025 10:27:39 PM","3/22/2025 9:27:39 AM","19","False"
"824","ERR-00824","74","265","Low","Can hieu chuan lai cam bien trang thai dau sac","4/1/2025 10:27:39 PM","4/2/2025 10:27:39 AM","20","False"
"825","ERR-00825","80","266","Medium","Dong dien dao dong bat thuong trong gio cao diem","4/12/2025 10:27:39 PM","4/13/2025 11:27:39 AM","21","False"
"826","ERR-00826","80","267","High","Mat ket noi voi bo dieu khien cong sac","4/23/2025 10:27:39 PM","4/24/2025 12:27:39 PM","22","False"
"827","ERR-00827","80","268","Low","Can hieu chuan lai cam bien trang thai dau sac","5/4/2025 10:27:39 PM","5/5/2025 1:27:39 PM","23","False"
"828","ERR-00828","80","269","Medium","Dong dien dao dong bat thuong trong gio cao diem","5/15/2025 10:27:39 PM","","","True"
"829","ERR-00829","80","270","Low","Can hieu chuan lai cam bien trang thai dau sac","5/26/2025 10:27:39 PM","5/27/2025 3:27:39 PM","25","False"
"830","ERR-00830","89","271","Low","Can hieu chuan lai cam bien trang thai dau sac","6/6/2025 10:27:39 PM","6/7/2025 4:27:39 PM","26","False"
"831","ERR-00831","89","272","Medium","Dong dien dao dong bat thuong trong gio cao diem","6/17/2025 10:27:39 PM","6/18/2025 5:27:39 PM","27","False"
"832","ERR-00832","89","273","Low","Can hieu chuan lai cam bien trang thai dau sac","6/28/2025 10:27:39 PM","6/29/2025 6:27:39 PM","28","False"
"833","ERR-00833","89","274","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","7/9/2025 10:27:39 PM","7/10/2025 7:27:39 PM","29","False"
"834","ERR-00834","89","275","Medium","Dong dien dao dong bat thuong trong gio cao diem","7/20/2025 10:27:39 PM","7/21/2025 8:27:39 PM","30","False"
"835","ERR-00835","98","276","Low","Can hieu chuan lai cam bien trang thai dau sac","7/31/2025 10:27:39 PM","8/1/2025 9:27:39 PM","31","False"
"836","ERR-00836","98","277","Low","Can hieu chuan lai cam bien trang thai dau sac","8/11/2025 10:27:39 PM","8/12/2025 10:27:39 PM","32","False"
"837","ERR-00837","98","278","Medium","Dong dien dao dong bat thuong trong gio cao diem","8/22/2025 10:27:39 PM","","","True"
"838","ERR-00838","98","279","Low","Can hieu chuan lai cam bien trang thai dau sac","9/2/2025 10:27:39 PM","9/4/2025 12:27:39 AM","34","False"
"839","ERR-00839","98","280","Low","Can hieu chuan lai cam bien trang thai dau sac","9/13/2025 10:27:39 PM","9/15/2025 1:27:39 AM","35","False"
"840","ERR-00840","1","1","High","Mat ket noi voi bo dieu khien cong sac","9/24/2025 10:27:39 PM","9/26/2025 2:27:39 AM","36","False"
"841","ERR-00841","1","2","Low","Can hieu chuan lai cam bien trang thai dau sac","10/5/2025 10:27:39 PM","10/7/2025 3:27:39 AM","9","False"
"842","ERR-00842","3","3","Low","Can hieu chuan lai cam bien trang thai dau sac","10/16/2025 10:27:39 PM","10/18/2025 4:27:39 AM","10","False"
"843","ERR-00843","3","4","Medium","Dong dien dao dong bat thuong trong gio cao diem","10/27/2025 10:27:39 PM","10/29/2025 5:27:39 AM","11","False"
"844","ERR-00844","5","5","Low","Can hieu chuan lai cam bien trang thai dau sac","11/7/2025 10:27:39 PM","11/9/2025 6:27:39 AM","12","False"
"845","ERR-00845","5","6","Low","Can hieu chuan lai cam bien trang thai dau sac","11/18/2025 10:27:39 PM","11/20/2025 7:27:39 AM","13","False"
"846","ERR-00846","6","7","Medium","Dong dien dao dong bat thuong trong gio cao diem","11/29/2025 10:27:39 PM","","","True"
"847","ERR-00847","6","8","High","Mat ket noi voi bo dieu khien cong sac","12/10/2025 10:27:39 PM","12/12/2025 9:27:39 AM","15","False"
"848","ERR-00848","10","9","Low","Can hieu chuan lai cam bien trang thai dau sac","12/21/2025 10:27:39 PM","12/23/2025 10:27:39 AM","16","False"
"849","ERR-00849","10","10","Medium","Dong dien dao dong bat thuong trong gio cao diem","1/1/2026 10:27:39 PM","1/3/2026 11:27:39 AM","17","False"
"850","ERR-00850","12","11","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","1/12/2026 10:27:39 PM","1/14/2026 12:27:39 PM","18","False"
"851","ERR-00851","12","12","Low","Can hieu chuan lai cam bien trang thai dau sac","1/23/2026 10:27:39 PM","1/25/2026 1:27:39 PM","19","False"
"852","ERR-00852","14","13","Medium","Dong dien dao dong bat thuong trong gio cao diem","2/3/2026 10:27:39 PM","2/5/2026 2:27:39 PM","20","False"
"853","ERR-00853","14","14","Low","Can hieu chuan lai cam bien trang thai dau sac","2/14/2026 10:27:39 PM","2/16/2026 3:27:39 PM","21","False"
"854","ERR-00854","16","15","High","Mat ket noi voi bo dieu khien cong sac","2/25/2026 10:27:39 PM","2/27/2026 4:27:39 PM","22","False"
"855","ERR-00855","16","16","Medium","Dong dien dao dong bat thuong trong gio cao diem","3/8/2026 10:27:39 PM","","","True"
"856","ERR-00856","18","17","Low","Can hieu chuan lai cam bien trang thai dau sac","3/19/2026 10:27:39 PM","3/21/2026 6:27:39 PM","24","False"
"857","ERR-00857","18","18","Low","Can hieu chuan lai cam bien trang thai dau sac","3/30/2026 10:27:39 PM","4/1/2026 7:27:39 PM","25","False"
"858","ERR-00858","21","19","Medium","Dong dien dao dong bat thuong trong gio cao diem","4/10/2026 10:27:39 PM","4/12/2026 8:27:39 PM","26","False"
"859","ERR-00859","21","20","Low","Can hieu chuan lai cam bien trang thai dau sac","4/21/2026 10:27:39 PM","4/23/2026 9:27:39 PM","27","False"
"860","ERR-00860","23","21","Low","Can hieu chuan lai cam bien trang thai dau sac","5/2/2026 10:27:39 PM","5/4/2026 10:27:39 PM","28","False"
"861","ERR-00861","23","22","High","Mat ket noi voi bo dieu khien cong sac","5/13/2026 10:27:39 PM","5/15/2026 11:27:39 PM","29","False"
"862","ERR-00862","24","23","Low","Can hieu chuan lai cam bien trang thai dau sac","5/24/2026 10:27:39 PM","5/27/2026 12:27:39 AM","30","False"
"863","ERR-00863","24","24","Low","Can hieu chuan lai cam bien trang thai dau sac","6/4/2024 10:27:39 PM","6/7/2024 1:27:39 AM","31","False"
"864","ERR-00864","26","25","Medium","Dong dien dao dong bat thuong trong gio cao diem","6/15/2024 10:27:39 PM","","","True"
"865","ERR-00865","26","26","Low","Can hieu chuan lai cam bien trang thai dau sac","6/26/2024 10:27:39 PM","6/27/2024 3:27:39 AM","33","False"
"866","ERR-00866","30","27","Low","Can hieu chuan lai cam bien trang thai dau sac","7/7/2024 10:27:39 PM","7/8/2024 4:27:39 AM","34","False"
"867","ERR-00867","30","28","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","7/18/2024 10:27:39 PM","7/19/2024 5:27:39 AM","35","False"
"868","ERR-00868","32","29","High","Mat ket noi voi bo dieu khien cong sac","7/29/2024 10:27:39 PM","7/30/2024 6:27:39 AM","36","False"
"869","ERR-00869","32","30","Low","Can hieu chuan lai cam bien trang thai dau sac","8/9/2024 10:27:39 PM","8/10/2024 7:27:39 AM","9","False"
"870","ERR-00870","34","31","Medium","Dong dien dao dong bat thuong trong gio cao diem","8/20/2024 10:27:39 PM","8/21/2024 8:27:39 AM","10","False"
"871","ERR-00871","34","32","Low","Can hieu chuan lai cam bien trang thai dau sac","8/31/2024 10:27:39 PM","9/1/2024 9:27:39 AM","11","False"
"872","ERR-00872","35","33","Low","Can hieu chuan lai cam bien trang thai dau sac","9/11/2024 10:27:39 PM","9/12/2024 10:27:39 AM","12","False"
"873","ERR-00873","35","34","Medium","Dong dien dao dong bat thuong trong gio cao diem","9/22/2024 10:27:39 PM","","","True"
"874","ERR-00874","37","35","Low","Can hieu chuan lai cam bien trang thai dau sac","10/3/2024 10:27:39 PM","10/4/2024 12:27:39 PM","14","False"
"875","ERR-00875","37","36","High","Mat ket noi voi bo dieu khien cong sac","10/14/2024 10:27:39 PM","10/15/2024 1:27:39 PM","15","False"
"876","ERR-00876","39","37","Medium","Dong dien dao dong bat thuong trong gio cao diem","10/25/2024 10:27:39 PM","10/26/2024 2:27:39 PM","16","False"
"877","ERR-00877","39","38","Low","Can hieu chuan lai cam bien trang thai dau sac","11/5/2024 10:27:39 PM","11/6/2024 3:27:39 PM","17","False"
"878","ERR-00878","42","39","Low","Can hieu chuan lai cam bien trang thai dau sac","11/16/2024 10:27:39 PM","11/17/2024 4:27:39 PM","18","False"
"879","ERR-00879","42","40","Medium","Dong dien dao dong bat thuong trong gio cao diem","11/27/2024 10:27:39 PM","11/28/2024 5:27:39 PM","19","False"
"880","ERR-00880","44","41","Low","Can hieu chuan lai cam bien trang thai dau sac","12/8/2024 10:27:39 PM","12/9/2024 6:27:39 PM","20","False"
"881","ERR-00881","44","42","Low","Can hieu chuan lai cam bien trang thai dau sac","12/19/2024 10:27:39 PM","12/20/2024 7:27:39 PM","21","False"
"882","ERR-00882","46","43","High","Mat ket noi voi bo dieu khien cong sac","12/30/2024 10:27:39 PM","","","True"
"883","ERR-00883","46","44","Low","Can hieu chuan lai cam bien trang thai dau sac","1/10/2025 10:27:39 PM","1/11/2025 9:27:39 PM","23","False"
"884","ERR-00884","50","45","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","1/21/2025 10:27:39 PM","1/22/2025 10:27:39 PM","24","False"
"885","ERR-00885","50","46","Medium","Dong dien dao dong bat thuong trong gio cao diem","2/1/2025 10:27:39 PM","2/2/2025 11:27:39 PM","25","False"
"886","ERR-00886","52","47","Low","Can hieu chuan lai cam bien trang thai dau sac","2/12/2025 10:27:39 PM","2/14/2025 12:27:39 AM","26","False"
"887","ERR-00887","52","48","Low","Can hieu chuan lai cam bien trang thai dau sac","2/23/2025 10:27:39 PM","2/25/2025 1:27:39 AM","27","False"
"888","ERR-00888","55","49","Medium","Dong dien dao dong bat thuong trong gio cao diem","3/6/2025 10:27:39 PM","3/8/2025 2:27:39 AM","28","False"
"889","ERR-00889","55","50","High","Mat ket noi voi bo dieu khien cong sac","3/17/2025 10:27:39 PM","3/19/2025 3:27:39 AM","29","False"
"890","ERR-00890","57","51","Low","Can hieu chuan lai cam bien trang thai dau sac","3/28/2025 10:27:39 PM","3/30/2025 4:27:39 AM","30","False"
"891","ERR-00891","57","52","Medium","Dong dien dao dong bat thuong trong gio cao diem","4/8/2025 10:27:39 PM","","","True"
"892","ERR-00892","60","53","Low","Can hieu chuan lai cam bien trang thai dau sac","4/19/2025 10:27:39 PM","4/21/2025 6:27:39 AM","32","False"
"893","ERR-00893","60","54","Low","Can hieu chuan lai cam bien trang thai dau sac","4/30/2025 10:27:39 PM","5/2/2025 7:27:39 AM","33","False"
"894","ERR-00894","62","55","Medium","Dong dien dao dong bat thuong trong gio cao diem","5/11/2025 10:27:39 PM","5/13/2025 8:27:39 AM","34","False"
"895","ERR-00895","62","56","Low","Can hieu chuan lai cam bien trang thai dau sac","5/22/2025 10:27:39 PM","5/24/2025 9:27:39 AM","35","False"
"896","ERR-00896","65","57","High","Mat ket noi voi bo dieu khien cong sac","6/2/2025 10:27:39 PM","6/4/2025 10:27:39 AM","36","False"
"897","ERR-00897","65","58","Medium","Dong dien dao dong bat thuong trong gio cao diem","6/13/2025 10:27:39 PM","6/15/2025 11:27:39 AM","9","False"
"898","ERR-00898","67","59","Low","Can hieu chuan lai cam bien trang thai dau sac","6/24/2025 10:27:39 PM","6/26/2025 12:27:39 PM","10","False"
"899","ERR-00899","67","60","Low","Can hieu chuan lai cam bien trang thai dau sac","7/5/2025 10:27:39 PM","7/7/2025 1:27:39 PM","11","False"
"900","ERR-00900","70","61","Medium","Dong dien dao dong bat thuong trong gio cao diem","7/16/2025 10:27:39 PM","","","True"
"901","ERR-00901","70","62","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","7/27/2025 10:27:39 PM","7/29/2025 3:27:39 PM","13","False"
"902","ERR-00902","73","63","Low","Can hieu chuan lai cam bien trang thai dau sac","8/7/2025 10:27:39 PM","8/9/2025 4:27:39 PM","14","False"
"903","ERR-00903","73","64","High","Mat ket noi voi bo dieu khien cong sac","8/18/2025 10:27:39 PM","8/20/2025 5:27:39 PM","15","False"
"904","ERR-00904","75","65","Low","Can hieu chuan lai cam bien trang thai dau sac","8/29/2025 10:27:39 PM","8/31/2025 6:27:39 PM","16","False"
"905","ERR-00905","75","66","Low","Can hieu chuan lai cam bien trang thai dau sac","9/9/2025 10:27:39 PM","9/11/2025 7:27:39 PM","17","False"
"906","ERR-00906","76","67","Medium","Dong dien dao dong bat thuong trong gio cao diem","9/20/2025 10:27:39 PM","9/22/2025 8:27:39 PM","18","False"
"907","ERR-00907","76","68","Low","Can hieu chuan lai cam bien trang thai dau sac","10/1/2025 10:27:39 PM","10/3/2025 9:27:39 PM","19","False"
"908","ERR-00908","78","69","Low","Can hieu chuan lai cam bien trang thai dau sac","10/12/2025 10:27:39 PM","10/14/2025 10:27:39 PM","20","False"
"909","ERR-00909","78","70","Medium","Dong dien dao dong bat thuong trong gio cao diem","10/23/2025 10:27:39 PM","","","True"
"910","ERR-00910","81","71","High","Mat ket noi voi bo dieu khien cong sac","11/3/2025 10:27:39 PM","11/6/2025 12:27:39 AM","22","False"
"911","ERR-00911","81","72","Low","Can hieu chuan lai cam bien trang thai dau sac","11/14/2025 10:27:39 PM","11/17/2025 1:27:39 AM","23","False"
"912","ERR-00912","83","73","Medium","Dong dien dao dong bat thuong trong gio cao diem","11/25/2025 10:27:39 PM","11/26/2025 2:27:39 AM","24","False"
"913","ERR-00913","83","74","Low","Can hieu chuan lai cam bien trang thai dau sac","12/6/2025 10:27:39 PM","12/7/2025 3:27:39 AM","25","False"
"914","ERR-00914","85","75","Low","Can hieu chuan lai cam bien trang thai dau sac","12/17/2025 10:27:39 PM","12/18/2025 4:27:39 AM","26","False"
"915","ERR-00915","85","76","Medium","Dong dien dao dong bat thuong trong gio cao diem","12/28/2025 10:27:39 PM","12/29/2025 5:27:39 AM","27","False"
"916","ERR-00916","87","77","Low","Can hieu chuan lai cam bien trang thai dau sac","1/8/2026 10:27:39 PM","1/9/2026 6:27:39 AM","28","False"
"917","ERR-00917","87","78","High","Mat ket noi voi bo dieu khien cong sac","1/19/2026 10:27:39 PM","1/20/2026 7:27:39 AM","29","False"
"918","ERR-00918","91","79","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","1/30/2026 10:27:39 PM","","","True"
"919","ERR-00919","91","80","Low","Can hieu chuan lai cam bien trang thai dau sac","2/10/2026 10:27:39 PM","2/11/2026 9:27:39 AM","31","False"
"920","ERR-00920","93","81","Low","Can hieu chuan lai cam bien trang thai dau sac","2/21/2026 10:27:39 PM","2/22/2026 10:27:39 AM","32","False"
"921","ERR-00921","93","82","Medium","Dong dien dao dong bat thuong trong gio cao diem","3/4/2026 10:27:39 PM","3/5/2026 11:27:39 AM","33","False"
"922","ERR-00922","95","83","Low","Can hieu chuan lai cam bien trang thai dau sac","3/15/2026 10:27:39 PM","3/16/2026 12:27:39 PM","34","False"
"923","ERR-00923","95","84","Low","Can hieu chuan lai cam bien trang thai dau sac","3/26/2026 10:27:39 PM","3/27/2026 1:27:39 PM","35","False"
"924","ERR-00924","97","85","High","Mat ket noi voi bo dieu khien cong sac","4/6/2026 10:27:39 PM","4/7/2026 2:27:39 PM","36","False"
"925","ERR-00925","97","86","Low","Can hieu chuan lai cam bien trang thai dau sac","4/17/2026 10:27:39 PM","4/18/2026 3:27:39 PM","9","False"
"926","ERR-00926","99","87","Low","Can hieu chuan lai cam bien trang thai dau sac","4/28/2026 10:27:39 PM","4/29/2026 4:27:39 PM","10","False"
"927","ERR-00927","99","88","Medium","Dong dien dao dong bat thuong trong gio cao diem","5/9/2026 10:27:39 PM","","","True"
"928","ERR-00928","100","89","Low","Can hieu chuan lai cam bien trang thai dau sac","5/20/2026 10:27:39 PM","5/21/2026 6:27:39 PM","12","False"
"929","ERR-00929","100","90","Low","Can hieu chuan lai cam bien trang thai dau sac","5/31/2026 10:27:39 PM","6/1/2026 7:27:39 PM","13","False"
"930","ERR-00930","100","91","Medium","Dong dien dao dong bat thuong trong gio cao diem","6/11/2024 10:27:39 PM","6/12/2024 8:27:39 PM","14","False"
"931","ERR-00931","96","92","High","Mat ket noi voi bo dieu khien cong sac","6/22/2024 10:27:39 PM","6/23/2024 9:27:39 PM","15","False"
"932","ERR-00932","96","93","Low","Can hieu chuan lai cam bien trang thai dau sac","7/3/2024 10:27:39 PM","7/4/2024 10:27:39 PM","16","False"
"933","ERR-00933","96","94","Medium","Dong dien dao dong bat thuong trong gio cao diem","7/14/2024 10:27:39 PM","7/15/2024 11:27:39 PM","17","False"
"934","ERR-00934","94","95","Low","Can hieu chuan lai cam bien trang thai dau sac","7/25/2024 10:27:39 PM","7/27/2024 12:27:39 AM","18","False"
"935","ERR-00935","94","96","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","8/5/2024 10:27:39 PM","8/7/2024 1:27:39 AM","19","False"
"936","ERR-00936","94","97","Medium","Dong dien dao dong bat thuong trong gio cao diem","8/16/2024 10:27:39 PM","","","True"
"937","ERR-00937","92","98","Low","Can hieu chuan lai cam bien trang thai dau sac","8/27/2024 10:27:39 PM","8/29/2024 3:27:39 AM","21","False"
"938","ERR-00938","92","99","High","Mat ket noi voi bo dieu khien cong sac","9/7/2024 10:27:39 PM","9/9/2024 4:27:39 AM","22","False"
"939","ERR-00939","92","100","Medium","Dong dien dao dong bat thuong trong gio cao diem","9/18/2024 10:27:39 PM","9/20/2024 5:27:39 AM","23","False"
"940","ERR-00940","69","101","Low","Can hieu chuan lai cam bien trang thai dau sac","9/29/2024 10:27:39 PM","10/1/2024 6:27:39 AM","24","False"
"941","ERR-00941","69","102","Low","Can hieu chuan lai cam bien trang thai dau sac","10/10/2024 10:27:39 PM","10/12/2024 7:27:39 AM","25","False"
"942","ERR-00942","69","103","Medium","Dong dien dao dong bat thuong trong gio cao diem","10/21/2024 10:27:39 PM","10/23/2024 8:27:39 AM","26","False"
"943","ERR-00943","90","104","Low","Can hieu chuan lai cam bien trang thai dau sac","11/1/2024 10:27:39 PM","11/3/2024 9:27:39 AM","27","False"
"944","ERR-00944","90","105","Low","Can hieu chuan lai cam bien trang thai dau sac","11/12/2024 10:27:39 PM","11/14/2024 10:27:39 AM","28","False"
"945","ERR-00945","90","106","High","Mat ket noi voi bo dieu khien cong sac","11/23/2024 10:27:39 PM","","","True"
"946","ERR-00946","88","107","Low","Can hieu chuan lai cam bien trang thai dau sac","12/4/2024 10:27:39 PM","12/6/2024 12:27:39 PM","30","False"
"947","ERR-00947","88","108","Low","Can hieu chuan lai cam bien trang thai dau sac","12/15/2024 10:27:39 PM","12/17/2024 1:27:39 PM","31","False"
"948","ERR-00948","88","109","Medium","Dong dien dao dong bat thuong trong gio cao diem","12/26/2024 10:27:39 PM","12/28/2024 2:27:39 PM","32","False"
"949","ERR-00949","86","110","Low","Can hieu chuan lai cam bien trang thai dau sac","1/6/2025 10:27:39 PM","1/8/2025 3:27:39 PM","33","False"
"950","ERR-00950","86","111","Low","Can hieu chuan lai cam bien trang thai dau sac","1/17/2025 10:27:39 PM","1/19/2025 4:27:39 PM","34","False"
"951","ERR-00951","86","112","Medium","Dong dien dao dong bat thuong trong gio cao diem","1/28/2025 10:27:39 PM","1/30/2025 5:27:39 PM","35","False"
"952","ERR-00952","84","113","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2/8/2025 10:27:39 PM","2/10/2025 6:27:39 PM","36","False"
"953","ERR-00953","84","114","Low","Can hieu chuan lai cam bien trang thai dau sac","2/19/2025 10:27:39 PM","2/21/2025 7:27:39 PM","9","False"
"954","ERR-00954","84","115","Medium","Dong dien dao dong bat thuong trong gio cao diem","3/2/2025 10:27:39 PM","","","True"
"955","ERR-00955","82","116","Low","Can hieu chuan lai cam bien trang thai dau sac","3/13/2025 10:27:39 PM","3/15/2025 9:27:39 PM","11","False"
"956","ERR-00956","82","117","Low","Can hieu chuan lai cam bien trang thai dau sac","3/24/2025 10:27:39 PM","3/26/2025 10:27:39 PM","12","False"
"957","ERR-00957","82","118","Medium","Dong dien dao dong bat thuong trong gio cao diem","4/4/2025 10:27:39 PM","4/6/2025 11:27:39 PM","13","False"
"958","ERR-00958","79","119","Low","Can hieu chuan lai cam bien trang thai dau sac","4/15/2025 10:27:39 PM","4/18/2025 12:27:39 AM","14","False"
"959","ERR-00959","79","120","High","Mat ket noi voi bo dieu khien cong sac","4/26/2025 10:27:39 PM","4/29/2025 1:27:39 AM","15","False"
"960","ERR-00960","79","121","Medium","Dong dien dao dong bat thuong trong gio cao diem","5/7/2025 10:27:39 PM","5/8/2025 2:27:39 AM","16","False"
"961","ERR-00961","77","122","Low","Can hieu chuan lai cam bien trang thai dau sac","5/18/2025 10:27:39 PM","5/19/2025 3:27:39 AM","17","False"
"962","ERR-00962","77","123","Low","Can hieu chuan lai cam bien trang thai dau sac","5/29/2025 10:27:39 PM","5/30/2025 4:27:39 AM","18","False"
"963","ERR-00963","77","124","Medium","Dong dien dao dong bat thuong trong gio cao diem","6/9/2025 10:27:39 PM","","","True"
"964","ERR-00964","71","125","Low","Can hieu chuan lai cam bien trang thai dau sac","6/20/2025 10:27:39 PM","6/21/2025 6:27:39 AM","20","False"
"965","ERR-00965","71","126","Low","Can hieu chuan lai cam bien trang thai dau sac","7/1/2025 10:27:39 PM","7/2/2025 7:27:39 AM","21","False"
"966","ERR-00966","71","127","High","Mat ket noi voi bo dieu khien cong sac","7/12/2025 10:27:39 PM","7/13/2025 8:27:39 AM","22","False"
"967","ERR-00967","72","128","Low","Can hieu chuan lai cam bien trang thai dau sac","7/23/2025 10:27:39 PM","7/24/2025 9:27:39 AM","23","False"
"968","ERR-00968","72","129","Low","Can hieu chuan lai cam bien trang thai dau sac","8/3/2025 10:27:39 PM","8/4/2025 10:27:39 AM","24","False"
"969","ERR-00969","72","130","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","8/14/2025 10:27:39 PM","8/15/2025 11:27:39 AM","25","False"
"970","ERR-00970","66","131","Low","Can hieu chuan lai cam bien trang thai dau sac","8/25/2025 10:27:39 PM","8/26/2025 12:27:39 PM","26","False"
"971","ERR-00971","66","132","Low","Can hieu chuan lai cam bien trang thai dau sac","9/5/2025 10:27:39 PM","9/6/2025 1:27:39 PM","27","False"
"972","ERR-00972","66","133","Medium","Dong dien dao dong bat thuong trong gio cao diem","9/16/2025 10:27:39 PM","","","True"
"973","ERR-00973","63","134","High","Mat ket noi voi bo dieu khien cong sac","9/27/2025 10:27:39 PM","9/28/2025 3:27:39 PM","29","False"
"974","ERR-00974","63","135","Low","Can hieu chuan lai cam bien trang thai dau sac","10/8/2025 10:27:39 PM","10/9/2025 4:27:39 PM","30","False"
"975","ERR-00975","63","136","Medium","Dong dien dao dong bat thuong trong gio cao diem","10/19/2025 10:27:39 PM","10/20/2025 5:27:39 PM","31","False"
"976","ERR-00976","64","137","Low","Can hieu chuan lai cam bien trang thai dau sac","10/30/2025 10:27:39 PM","10/31/2025 6:27:39 PM","32","False"
"977","ERR-00977","64","138","Low","Can hieu chuan lai cam bien trang thai dau sac","11/10/2025 10:27:39 PM","11/11/2025 7:27:39 PM","33","False"
"978","ERR-00978","64","139","Medium","Dong dien dao dong bat thuong trong gio cao diem","11/21/2025 10:27:39 PM","11/22/2025 8:27:39 PM","34","False"
"979","ERR-00979","61","140","Low","Can hieu chuan lai cam bien trang thai dau sac","12/2/2025 10:27:39 PM","12/3/2025 9:27:39 PM","35","False"
"980","ERR-00980","61","141","High","Mat ket noi voi bo dieu khien cong sac","12/13/2025 10:27:39 PM","12/14/2025 10:27:39 PM","36","False"
"981","ERR-00981","61","142","Medium","Dong dien dao dong bat thuong trong gio cao diem","12/24/2025 10:27:39 PM","","","True"
"982","ERR-00982","58","143","Low","Can hieu chuan lai cam bien trang thai dau sac","1/4/2026 10:27:39 PM","1/6/2026 12:27:39 AM","10","False"
"983","ERR-00983","58","144","Low","Can hieu chuan lai cam bien trang thai dau sac","1/15/2026 10:27:39 PM","1/17/2026 1:27:39 AM","11","False"
"984","ERR-00984","58","145","Medium","Dong dien dao dong bat thuong trong gio cao diem","1/26/2026 10:27:39 PM","1/28/2026 2:27:39 AM","12","False"
"985","ERR-00985","56","146","Low","Can hieu chuan lai cam bien trang thai dau sac","2/6/2026 10:27:39 PM","2/8/2026 3:27:39 AM","13","False"
"986","ERR-00986","56","147","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2/17/2026 10:27:39 PM","2/19/2026 4:27:39 AM","14","False"
"987","ERR-00987","56","148","High","Mat ket noi voi bo dieu khien cong sac","2/28/2026 10:27:39 PM","3/2/2026 5:27:39 AM","15","False"
"988","ERR-00988","49","149","Low","Can hieu chuan lai cam bien trang thai dau sac","3/11/2026 10:27:39 PM","3/13/2026 6:27:39 AM","16","False"
"989","ERR-00989","49","150","Low","Can hieu chuan lai cam bien trang thai dau sac","3/22/2026 10:27:39 PM","3/24/2026 7:27:39 AM","17","False"
"990","ERR-00990","49","151","Medium","Dong dien dao dong bat thuong trong gio cao diem","4/2/2026 10:27:39 PM","","","True"
"991","ERR-00991","54","152","Low","Can hieu chuan lai cam bien trang thai dau sac","4/13/2026 10:27:39 PM","4/15/2026 9:27:39 AM","19","False"
"992","ERR-00992","54","153","Low","Can hieu chuan lai cam bien trang thai dau sac","4/24/2026 10:27:39 PM","4/26/2026 10:27:39 AM","20","False"
"993","ERR-00993","54","154","Medium","Dong dien dao dong bat thuong trong gio cao diem","5/5/2026 10:27:39 PM","5/7/2026 11:27:39 AM","21","False"
"994","ERR-00994","51","155","High","Mat ket noi voi bo dieu khien cong sac","5/16/2026 10:27:39 PM","5/18/2026 12:27:39 PM","22","False"
"995","ERR-00995","51","156","Low","Can hieu chuan lai cam bien trang thai dau sac","5/27/2026 10:27:39 PM","5/29/2026 1:27:39 PM","23","False"
"996","ERR-00996","51","157","Medium","Dong dien dao dong bat thuong trong gio cao diem","6/7/2024 10:27:39 PM","6/9/2024 2:27:39 PM","24","False"
"997","ERR-00997","47","158","Low","Can hieu chuan lai cam bien trang thai dau sac","6/18/2024 10:27:39 PM","6/20/2024 3:27:39 PM","25","False"
