"AuditID","SchemaName","TableName","RecordID","ActionType","OldValues","NewValues","ChangedBy","ChangedAt"
"369","Franchise","RevenueShareSettlement","185","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"370","Franchise","RevenueShareSettlement","185","SETTLEMENT","","52906370.3500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"371","Franchise","RevenueShareSettlement","186","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"372","Franchise","RevenueShareSettlement","186","SETTLEMENT","","47653173.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"373","Franchise","RevenueShareSettlement","187","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"374","Franchise","RevenueShareSettlement","187","SETTLEMENT","","59903829.0500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"375","Franchise","RevenueShareSettlement","188","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"376","Franchise","RevenueShareSettlement","188","SETTLEMENT","","96913659.2500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"377","Franchise","RevenueShareSettlement","189","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"378","Franchise","RevenueShareSettlement","189","SETTLEMENT","","64767563.7000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"379","Franchise","RevenueShareSettlement","190","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"380","Franchise","RevenueShareSettlement","190","SETTLEMENT","","101976324.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"381","Franchise","RevenueShareSettlement","191","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"382","Franchise","RevenueShareSettlement","191","SETTLEMENT","","63600910.3000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"383","Franchise","RevenueShareSettlement","192","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"384","Franchise","RevenueShareSettlement","192","SETTLEMENT","","82699102.2500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"385","Franchise","RevenueShareSettlement","193","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"386","Franchise","RevenueShareSettlement","193","SETTLEMENT","","86422727.3000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"387","Franchise","RevenueShareSettlement","194","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"388","Franchise","RevenueShareSettlement","194","SETTLEMENT","","84968082.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"389","Franchise","RevenueShareSettlement","195","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"390","Franchise","RevenueShareSettlement","195","SETTLEMENT","","114299072.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"391","Franchise","RevenueShareSettlement","196","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"392","Franchise","RevenueShareSettlement","196","SETTLEMENT","","74276296.3000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"393","Franchise","RevenueShareSettlement","197","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"394","Franchise","RevenueShareSettlement","197","SETTLEMENT","","238694315.2500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"395","Franchise","RevenueShareSettlement","198","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"396","Franchise","RevenueShareSettlement","198","SETTLEMENT","","248450496.4500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"397","Franchise","RevenueShareSettlement","199","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"398","Franchise","RevenueShareSettlement","199","SETTLEMENT","","54738466.0500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"399","Franchise","RevenueShareSettlement","200","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"400","Franchise","RevenueShareSettlement","200","SETTLEMENT","","52975408.3000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"401","Franchise","RevenueShareSettlement","201","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"402","Franchise","RevenueShareSettlement","201","SETTLEMENT","","47823000.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"403","Franchise","RevenueShareSettlement","202","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"404","Franchise","RevenueShareSettlement","202","SETTLEMENT","","60375931.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"405","Franchise","RevenueShareSettlement","203","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"406","Franchise","RevenueShareSettlement","203","SETTLEMENT","","96868025.7500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"407","Franchise","RevenueShareSettlement","204","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"408","Franchise","RevenueShareSettlement","204","SETTLEMENT","","64977211.6000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"409","Franchise","RevenueShareSettlement","205","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"410","Franchise","RevenueShareSettlement","205","SETTLEMENT","","102300674.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:57 PM"
"411","Franchise","RevenueShareSettlement","206","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"412","Franchise","RevenueShareSettlement","206","SETTLEMENT","","64056567.6000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"413","Franchise","RevenueShareSettlement","207","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"414","Franchise","RevenueShareSettlement","207","SETTLEMENT","","83005040.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"415","Franchise","RevenueShareSettlement","208","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"416","Franchise","RevenueShareSettlement","208","SETTLEMENT","","86356637.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"417","Franchise","RevenueShareSettlement","209","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"418","Franchise","RevenueShareSettlement","209","SETTLEMENT","","85063840.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"419","Franchise","RevenueShareSettlement","210","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"420","Franchise","RevenueShareSettlement","210","SETTLEMENT","","114815222.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"421","Franchise","RevenueShareSettlement","211","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"422","Franchise","RevenueShareSettlement","211","SETTLEMENT","","73913905.8000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"423","Franchise","RevenueShareSettlement","212","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"424","Franchise","RevenueShareSettlement","212","SETTLEMENT","","239696148.3500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"425","Franchise","RevenueShareSettlement","213","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"426","Franchise","RevenueShareSettlement","213","SETTLEMENT","","248993450.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"427","Franchise","RevenueShareSettlement","214","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"428","Franchise","RevenueShareSettlement","214","SETTLEMENT","","54386442.0500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"429","Franchise","RevenueShareSettlement","215","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"430","Franchise","RevenueShareSettlement","215","SETTLEMENT","","53192986.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"431","Franchise","RevenueShareSettlement","216","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"432","Franchise","RevenueShareSettlement","216","SETTLEMENT","","48100230.5500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"433","Franchise","RevenueShareSettlement","217","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"434","Franchise","RevenueShareSettlement","217","SETTLEMENT","","60261029.3000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"435","Franchise","RevenueShareSettlement","218","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"436","Franchise","RevenueShareSettlement","218","SETTLEMENT","","96953265.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"437","Franchise","RevenueShareSettlement","219","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"438","Franchise","RevenueShareSettlement","219","SETTLEMENT","","65766240.6000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"439","Franchise","RevenueShareSettlement","220","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"440","Franchise","RevenueShareSettlement","220","SETTLEMENT","","102030715.2500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"441","Franchise","RevenueShareSettlement","221","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"442","Franchise","RevenueShareSettlement","221","SETTLEMENT","","64392744.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"443","Franchise","RevenueShareSettlement","222","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"444","Franchise","RevenueShareSettlement","222","SETTLEMENT","","82822272.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"445","Franchise","RevenueShareSettlement","223","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"446","Franchise","RevenueShareSettlement","223","SETTLEMENT","","86290866.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"447","Franchise","RevenueShareSettlement","224","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"448","Franchise","RevenueShareSettlement","224","SETTLEMENT","","85020652.7500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"449","Franchise","RevenueShareSettlement","225","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"450","Franchise","RevenueShareSettlement","225","SETTLEMENT","","113884005.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"451","Franchise","RevenueShareSettlement","226","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"452","Franchise","RevenueShareSettlement","226","SETTLEMENT","","74546999.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"453","Franchise","RevenueShareSettlement","227","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"454","Franchise","RevenueShareSettlement","227","SETTLEMENT","","239805424.6500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"455","Franchise","RevenueShareSettlement","228","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"456","Franchise","RevenueShareSettlement","228","SETTLEMENT","","248273713.0500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"457","Franchise","RevenueShareSettlement","229","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"458","Franchise","RevenueShareSettlement","229","SETTLEMENT","","54770067.4500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"459","Franchise","RevenueShareSettlement","230","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"460","Franchise","RevenueShareSettlement","230","SETTLEMENT","","52993117.3000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"461","Franchise","RevenueShareSettlement","231","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"462","Franchise","RevenueShareSettlement","231","SETTLEMENT","","47954683.5500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"463","Franchise","RevenueShareSettlement","232","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"464","Franchise","RevenueShareSettlement","232","SETTLEMENT","","59886365.3500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"465","Franchise","RevenueShareSettlement","233","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"466","Franchise","RevenueShareSettlement","233","SETTLEMENT","","97670511.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"467","Franchise","RevenueShareSettlement","234","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"468","Franchise","RevenueShareSettlement","234","SETTLEMENT","","65319472.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"469","Franchise","RevenueShareSettlement","235","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"470","Franchise","RevenueShareSettlement","235","SETTLEMENT","","102715341.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"471","Franchise","RevenueShareSettlement","236","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"472","Franchise","RevenueShareSettlement","236","SETTLEMENT","","64207856.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"473","Franchise","RevenueShareSettlement","237","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"474","Franchise","RevenueShareSettlement","237","SETTLEMENT","","82398465.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"475","Franchise","RevenueShareSettlement","238","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"476","Franchise","RevenueShareSettlement","238","SETTLEMENT","","86272289.3000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"477","Franchise","RevenueShareSettlement","239","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"478","Franchise","RevenueShareSettlement","239","SETTLEMENT","","84237967.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"479","Franchise","RevenueShareSettlement","240","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"480","Franchise","RevenueShareSettlement","240","SETTLEMENT","","114549072.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"481","Franchise","RevenueShareSettlement","241","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"482","Franchise","RevenueShareSettlement","241","SETTLEMENT","","74117812.2500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"483","Franchise","RevenueShareSettlement","242","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"484","Franchise","RevenueShareSettlement","242","SETTLEMENT","","239017107.8000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"485","Franchise","RevenueShareSettlement","243","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"486","Franchise","RevenueShareSettlement","243","SETTLEMENT","","247925549.4000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"487","Franchise","RevenueShareSettlement","244","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"488","Franchise","RevenueShareSettlement","244","SETTLEMENT","","54394993.3000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"489","Franchise","RevenueShareSettlement","245","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"490","Franchise","RevenueShareSettlement","245","SETTLEMENT","","53476567.1000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"491","Franchise","RevenueShareSettlement","246","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"492","Franchise","RevenueShareSettlement","246","SETTLEMENT","","47895696.4500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"493","Franchise","RevenueShareSettlement","247","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"494","Franchise","RevenueShareSettlement","247","SETTLEMENT","","60254394.0500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"495","Franchise","RevenueShareSettlement","248","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"496","Franchise","RevenueShareSettlement","248","SETTLEMENT","","97394613.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"497","Franchise","RevenueShareSettlement","249","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"498","Franchise","RevenueShareSettlement","249","SETTLEMENT","","65007786.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"499","Franchise","RevenueShareSettlement","250","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"500","Franchise","RevenueShareSettlement","250","SETTLEMENT","","102207277.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"501","Franchise","RevenueShareSettlement","251","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"502","Franchise","RevenueShareSettlement","251","SETTLEMENT","","63903228.6000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"503","Franchise","RevenueShareSettlement","252","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"504","Franchise","RevenueShareSettlement","252","SETTLEMENT","","82621352.7500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"505","Franchise","RevenueShareSettlement","253","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"506","Franchise","RevenueShareSettlement","253","SETTLEMENT","","86604817.3000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"507","Franchise","RevenueShareSettlement","254","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"508","Franchise","RevenueShareSettlement","254","SETTLEMENT","","84900522.7500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"509","Franchise","RevenueShareSettlement","255","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"510","Franchise","RevenueShareSettlement","255","SETTLEMENT","","114736252.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"511","Franchise","RevenueShareSettlement","256","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"512","Franchise","RevenueShareSettlement","256","SETTLEMENT","","74350621.8000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"513","Franchise","RevenueShareSettlement","257","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"514","Franchise","RevenueShareSettlement","257","SETTLEMENT","","239163692.0500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"515","Franchise","RevenueShareSettlement","258","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"516","Franchise","RevenueShareSettlement","258","SETTLEMENT","","248234528.9000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"517","Franchise","RevenueShareSettlement","259","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"518","Franchise","RevenueShareSettlement","259","SETTLEMENT","","54836041.3000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"519","Franchise","RevenueShareSettlement","260","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"520","Franchise","RevenueShareSettlement","260","SETTLEMENT","","52635723.5500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"521","Franchise","RevenueShareSettlement","261","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"522","Franchise","RevenueShareSettlement","261","SETTLEMENT","","47862845.3000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"523","Franchise","RevenueShareSettlement","262","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"524","Franchise","RevenueShareSettlement","262","SETTLEMENT","","60269613.2000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"525","Franchise","RevenueShareSettlement","263","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"526","Franchise","RevenueShareSettlement","263","SETTLEMENT","","96993755.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"527","Franchise","RevenueShareSettlement","264","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"528","Franchise","RevenueShareSettlement","264","SETTLEMENT","","64937113.1000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"529","Franchise","RevenueShareSettlement","265","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"530","Franchise","RevenueShareSettlement","265","SETTLEMENT","","101886896.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"531","Franchise","RevenueShareSettlement","266","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"532","Franchise","RevenueShareSettlement","266","SETTLEMENT","","64147759.8000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"533","Franchise","RevenueShareSettlement","267","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"534","Franchise","RevenueShareSettlement","267","SETTLEMENT","","83170806.7500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"535","Franchise","RevenueShareSettlement","268","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"536","Franchise","RevenueShareSettlement","268","SETTLEMENT","","86834467.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"537","Franchise","RevenueShareSettlement","269","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"538","Franchise","RevenueShareSettlement","269","SETTLEMENT","","85035416.7500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"539","Franchise","RevenueShareSettlement","270","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"540","Franchise","RevenueShareSettlement","270","SETTLEMENT","","114734450.0000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"541","Franchise","RevenueShareSettlement","271","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"542","Franchise","RevenueShareSettlement","271","SETTLEMENT","","74177751.0500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"543","Franchise","RevenueShareSettlement","272","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"544","Franchise","RevenueShareSettlement","272","SETTLEMENT","","239335938.4000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"545","Franchise","RevenueShareSettlement","273","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"546","Franchise","RevenueShareSettlement","273","SETTLEMENT","","247879182.7500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"547","Franchise","RevenueShareSettlement","274","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"548","Franchise","RevenueShareSettlement","274","SETTLEMENT","","54968887.5000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"549","Franchise","RevenueShareSettlement","275","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"550","Franchise","RevenueShareSettlement","275","SETTLEMENT","","53268383.2000","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"551","Franchise","RevenueShareSettlement","276","INSERT","","Approved","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
"552","Franchise","RevenueShareSettlement","276","SETTLEMENT","","48118588.0500","MicrosoftAccount\hocvienbimat@gmail.com","6/1/2026 10:28:58 PM"
